"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"mar-22","Spotify","73","Pailita, Marcianeke","Dimelo Ma","CL","Urbano"
"mar-22","Spotify","74","El Goldo De Las Conec, Marcianeke, King Savagge, Pablito Rolayork, Jairo Vera, Yong Bryel, Tunechikidd, El BAI, Sayian Jimmy, Benja el Menorcito, Benji Gramitos, Jhon Jairo, Lil Geremi, Yiordano Ignacio","Shikipla - Remix","CL, CL, CO, CL","Urbano"
"mar-22","Spotify","75","Tiago PZK, Trueno","Salimo de Noche","AR, AR","Urbano"
"mar-22","Spotify","76","Arte Elegante, Marcianeke","En las Malas y Buenas","CL","Urbano"
"mar-22","Spotify","77","Daddy Yankee","BLOKE","PR","Urbano"
"mar-22","Spotify","78","Myke Towers","ALMAS GEMELAS","PR","Urbano"
"mar-22","Spotify","79","ITHAN NY, Marcianeke","Las Naik","CL, CL","Urbano"
"mar-22","Spotify","80","Marcianeke","Waka Waka","CL","Urbano"
"mar-22","Spotify","81","zzoilo, Aitana","Mon Amour - Remix","ES, ES","Pop"
"mar-22","Spotify","82","Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge","Dele Cotele 3","CL, CL, CL","Urbano"
"mar-22","Spotify","83","Bad Bunny, Mora","Una Vez","PR, SE","Urbano"
"mar-22","Spotify","84","Blessd, Myke Towers, Ovy On The Drums","Tendencia Global","CO, PR, CO","Urbano"
"mar-22","Spotify","85","JHAYCO","Sensual Bebé","PR","Urbano"
"mar-22","Spotify","86","TINI, L-Gante","Bar","AR","Pop"
"mar-22","Spotify","87","Rauw Alejandro","Todo De Ti","PR","Urbano"
"mar-22","Spotify","88","Farruko","Pepas","PR","Urbano"
"mar-22","Spotify","89","Polimá Westcoast, Pablo Chill-E, Arón Piper","Cu4tro","CL, CL","Urbano"
"mar-22","Spotify","90","Maluma","Sobrio","CO","Urbano"
"mar-22","Spotify","91","Doja Cat","Woman","US","Pop"
"mar-22","Spotify","92","Tiago PZK, LIT killah","Entre Nosotros","AR","Urbano"
"mar-22","Spotify","93","KAROL G","SEJODIOTO","CO","Urbano"
"mar-22","Spotify","94","El Jordan 23, Cris Mj","Ta' Soltera","CL","Urbano"
"mar-22","Spotify","95","Marcianeke","Colores","CL","Urbano"
"mar-22","Spotify","96","TINI, Maria Becerra","Miénteme","AR, AR","Pop"
"mar-22","Spotify","97","Sebastian Yatra","Tacones Rojos","CO","Urbano"
"mar-22","Spotify","98","King Savagge","Pantano","CL","Urbano"
"mar-22","Spotify","99","Rauw Alejandro, Mr. Naisgai","2/Catorce","PR","Urbano"
"mar-22","Spotify","100","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","US, US, GB","Urbano"
"abr-22","Spotify","1","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"abr-22","Spotify","2","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"abr-22","Spotify","3","Cris Mj","Una Noche en Medellín","CL","Urbano"
"abr-22","Spotify","4","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"abr-22","Spotify","5","El Jordan 23, Standly","Bailando","CL, CL","Urbano"
"abr-22","Spotify","6","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"abr-22","Spotify","7","Julianno Sosa, King Savagge","Cochinae","CL, CL","Urbano"
"abr-22","Spotify","8","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"abr-22","Spotify","9","Nickoog Clk","En El Jacuzzi","CL","Urbano"
"abr-22","Spotify","10","Pailita, El Casti","Par de Veces","CL, CL","Urbano"
"abr-22","Spotify","11","Harry Styles","As It Was","GB","Pop"
"abr-22","Spotify","12","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"abr-22","Spotify","13","Bizarrap, Paulo Londra","Paulo Londra: Bzrp Music Sessions, Vol. 23","AR, AR","Urbano"
"abr-22","Spotify","14","Standly","Pégate","CL","Urbano"
"abr-22","Spotify","15","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"abr-22","Spotify","16","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","CL, CL","Urbano"
"abr-22","Spotify","17","El Jordan 23","Anti Rana","CL","Urbano"
"abr-22","Spotify","18","Paulo Londra","Plan A","AR","Urbano"
"abr-22","Spotify","19","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","CL, CL, CL, FR, PR, CL","Urbano"
"abr-22","Spotify","20","KAROL G","PROVENZA","CO","Urbano"
"abr-22","Spotify","21","Daddy Yankee","RUMBATÓN","PR","Urbano"
"abr-22","Spotify","22","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","CL, CL, CL, CL, CL","Urbano"
"abr-22","Spotify","23","Standly, El Barto","Mi Gata","CL, CL","Urbano"
"abr-22","Spotify","24","Standly","Bailemos Reggaeton","CL","Urbano"
"abr-22","Spotify","25","Alejo, Feid, ROBI","Pantysito","CO, BG","Urbano"
"abr-22","Spotify","26","Danny Ocean","Fuera del mercado","US","Urbano"
"abr-22","Spotify","27","Cris Mj","Como Te Va","CL","Urbano"
"abr-22","Spotify","28","Anitta","Envolver","BR","Tropical/Latino"
"abr-22","Spotify","29","Mora, Sech","TUS LÁGRIMAS","SE, PA","Urbano"
"abr-22","Spotify","30","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","CL, CL, CL, CL","Urbano"
"abr-22","Spotify","31","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"abr-22","Spotify","32","Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)","CL, CL, CL, CL","Urbano"
"abr-22","Spotify","33","Blessd, Justin Quiles, Lenny Tavárez","Medallo","CO, PR, PR","Urbano"
"abr-22","Spotify","34","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","ES, ES, ES, ES, ES","Urbano"
"abr-22","Spotify","35","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","AR, AR","Urbano"
"abr-22","Spotify","36","Ryan Castro","Jordan","CO","Urbano"
"abr-22","Spotify","37","Marcianeke, L-Gante","Toma","CL","Urbano"
"abr-22","Spotify","38","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"abr-22","Spotify","39","Bad Bunny","Yonaguni","PR","Urbano"
"abr-22","Spotify","40","Cris Mj","Locura y Maldad","CL","Urbano"
"abr-22","Spotify","41","C. Tangana","Demasiadas Mujeres","ES","Urbano"
"abr-22","Spotify","42","Ak4:20, Brray","MARIMBA GRINGA","PR","Urbano"
"abr-22","Spotify","43","Paulo Londra","Chance","AR","Urbano"
"abr-22","Spotify","44","Pailita, Big Cvyu","Hooka","CL,CL","Urbano"
"abr-22","Spotify","45","Bad Bunny","A Tu Merced","PR","Urbano"
"abr-22","Spotify","46","Duki, De La Ghetto, Quevedo","Si Quieren Frontear","PR","Urbano"
"abr-22","Spotify","47","Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY","MONEYMAN (feat. Galee Galee & ITHAN NY)","CL, CL, CL, CL","Urbano"
"abr-22","Spotify","48","Young Cister","Casi Amor De Verano","CL","Urbano"
"abr-22","Spotify","49","Standly, Polimá Westcoast","Me Voy Contigo","CL","Urbano"
"abr-22","Spotify","50","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"abr-22","Spotify","51","FK In The Beats, Cris Mj, El BAI","Pensandote","CL, CL","Urbano"
"abr-22","Spotify","52","JOSEPE EL DEMENTE, Sayian Jimmy","Morena Cachetona","CL, CL","Urbano"
"abr-22","Spotify","53","El Jordan 23, Pipo Beatz","Ando","CL","Urbano"
"abr-22","Spotify","54","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"abr-22","Spotify","55","Nickoog Clk, Dainesitta","ESE CULITO","CL","Urbano"
"abr-22","Spotify","56","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","Se Le Ve","PA, PR, PA, PR, PR, PR, PR","Urbano"
"abr-22","Spotify","57","Harry Nach, ITHAN NY, Galee Galee, Julianno Sosa","Prende el Party","CL, CL","Urbano"
"abr-22","Spotify","58","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","US","Urbano"
"abr-22","Spotify","59","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","PA, PR, PR, PR, CO","Urbano"
"abr-22","Spotify","60","Cris Mj, Gotay ""El Autentiko""","Yo No Me Olvido","CL, PR","Urbano"
"abr-22","Spotify","61","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"abr-22","Spotify","62","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","AR, AR, AR","Urbano"
"abr-22","Spotify","63","Aventura, Bad Bunny","Volví","US, PR","Tropical/Latino"
"abr-22","Spotify","64","Marcianeke","Qué Pasa?","CL","Urbano"
"abr-22","Spotify","65","Rvssian, Rauw Alejandro, Chris Brown","Nostálgico","JM, PR, US","Urbano"
"abr-22","Spotify","66","Standly","Panamera","CL","Urbano"
"abr-22","Spotify","67","Pailita, Marcianeke","Dimelo Ma","CL","Urbano"
"abr-22","Spotify","68","Mora, Bad Bunny, Sech","Volando - Remix","SE, PR, PA","Urbano"
"abr-22","Spotify","69","Alvaro Diaz, Rauw Alejandro","Problemón","PR, PR","Urbano"
"abr-22","Spotify","70","Daddy Yankee","REMIX","PR","Urbano"
"abr-22","Spotify","71","Young Cister, Duki","DOLCE","CL, AR","Urbano"
"abr-22","Spotify","72","Anuel AA, Myke Towers, JHAYCO","Súbelo","PR, PR, PR","Urbano"
"abr-22","Spotify","73","Blessd, Myke Towers, Ovy On The Drums","Tendencia Global","CO, PR, CO","Urbano"
"abr-22","Spotify","74","Nickoog Clk, Izahn, Standly","Mi Waxita","CL, CL, CL","Urbano"
"abr-22","Spotify","75","El Goldo De Las Conec, Marcianeke, King Savagge, Pablito Rolayork, Jairo Vera, Yong Bryel, Tunechikidd, El BAI, Sayian Jimmy, Benja el Menorcito, Benji Gramitos, Jhon Jairo, Lil Geremi, Yiordano Ignacio","Shikipla - Remix","CL, CL, CO, CL","Urbano"
"abr-22","Spotify","76","zzoilo, Aitana","Mon Amour - Remix","ES, ES","Pop"
"abr-22","Spotify","77","Tiago PZK, Trueno","Salimo de Noche","AR, AR","Urbano"
"abr-22","Spotify","78","Rauw Alejandro","Todo De Ti","PR","Urbano"
"abr-22","Spotify","79","Bad Bunny, Mora","Una Vez","PR, SE","Urbano"
"abr-22","Spotify","80","Drago200, Ak4:20","TOTA","CL","Urbano"
"abr-22","Spotify","81","Julianno Sosa, Pablo Chill-E","Positivo","CL","Urbano"
"abr-22","Spotify","82","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"abr-22","Spotify","83","JHAYCO, Anuel AA","Ley Seca","PR, PR","Urbano"
"abr-22","Spotify","84","King Savagge","Pantano","CL","Urbano"
"abr-22","Spotify","85","Maluma","Sobrio","CO","Urbano"
"abr-22","Spotify","86","Harry Styles","Watermelon Sugar","GB","Pop"
"abr-22","Spotify","87","El Jordan 23, Cris Mj","Ta' Soltera","CL","Urbano"
"abr-22","Spotify","88","TINI, Maria Becerra","Miénteme","AR, AR","Pop"
"abr-22","Spotify","89","Farruko","Pepas","PR","Urbano"
"abr-22","Spotify","90","DrefQuila","Huella Letal","CL","Urbano"
"abr-22","Spotify","91","Tiago PZK, LIT killah","Entre Nosotros","AR","Urbano"
"abr-22","Spotify","92","ROSALÍA","SAOKO","ES","Urbano"
"abr-22","Spotify","93","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","US, GB","Pop"
"abr-22","Spotify","94","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","US, US, GB","Urbano"
"abr-22","Spotify","95","Doja Cat","Woman","US","Pop"
"abr-22","Spotify","96","Polimá Westcoast, Pablo Chill-E, Arón Piper","Cu4tro","CL, CL","Urbano"
"abr-22","Spotify","97","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"abr-22","Spotify","98","Sebastian Yatra","Tacones Rojos","CO","Pop"
"abr-22","Spotify","99","Jairo Vera, Vishoko","Buscandomela","CL, CL","Urbano"
"abr-22","Spotify","100","DEKKO","12x3","CO","Urbano"
"may-22","Spotify","1","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"may-22","Spotify","2","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"may-22","Spotify","3","Bad Bunny","Moscow Mule","PR","Urbano"
"may-22","Spotify","4","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"may-22","Spotify","5","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"may-22","Spotify","6","Julianno Sosa, King Savagge","Cochinae","CL, CL","Urbano"
"may-22","Spotify","7","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"may-22","Spotify","8","Cris Mj","Una Noche en Medellín","CL","Urbano"
"may-22","Spotify","9","KAROL G","PROVENZA","CO","Urbano"
"may-22","Spotify","10","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"may-22","Spotify","11","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"may-22","Spotify","12","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"may-22","Spotify","13","Bad Bunny","Efecto","PR","Urbano"
"may-22","Spotify","14","Bad Bunny","Un Ratito","PR","Urbano"
"may-22","Spotify","15","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"may-22","Spotify","16","El Jordan 23, Standly","Bailando","CL, CL","Urbano"
"may-22","Spotify","17","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"may-22","Spotify","18","Harry Styles","As It Was","GB","Pop"
"may-22","Spotify","19","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"may-22","Spotify","20","Bad Bunny","Después de la Playa","PR","Urbano"
"may-22","Spotify","21","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"may-22","Spotify","22","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"may-22","Spotify","23","Bad Bunny","Me Fui de Vacaciones","PR","Urbano"
"may-22","Spotify","24","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"may-22","Spotify","25","Bad Bunny","Yo No Soy Celoso","PR","Urbano"
"may-22","Spotify","26","Pailita, Nio Garcia","Yo Quiero","PR","Urbano"
"may-22","Spotify","27","Standly","Pégate","CL","Urbano"
"may-22","Spotify","28","Pailita, El Casti","Par de Veces","CL","Urbano"
"may-22","Spotify","29","Bad Bunny","Neverita","PR","Urbano"
"may-22","Spotify","30","Nickoog Clk","En El Jacuzzi","CL","Urbano"
"may-22","Spotify","31","Bad Bunny","Un Coco","PR","Urbano"
"may-22","Spotify","32","El Jordan 23, Big Cvyu","Noche Loca","CL, CL","Urbano"
"may-22","Spotify","33","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","CL, CL, CL, CL, CL","Urbano"
"may-22","Spotify","34","Bad Bunny","Aguacero","PR","Urbano"
"may-22","Spotify","35","Bad Bunny, Buscabulla","Andrea","PR","Urbano"
"may-22","Spotify","36","Bad Bunny","Dos Mil 16","PR","Urbano"
"may-22","Spotify","37","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","CL, CL","Urbano"
"may-22","Spotify","38","Bad Bunny","Un Verano Sin Ti","PR","Urbano"
"may-22","Spotify","39","El Jordan 23","Anti Rana","CL","Urbano"
"may-22","Spotify","40","Daddy Yankee","RUMBATÓN","PR","Urbano"
"may-22","Spotify","41","Mora, Sech","TUS LÁGRIMAS","SE, PA","Urbano"
"may-22","Spotify","42","Bad Bunny","Enséñame a Bailar","PR","Urbano"
"may-22","Spotify","43","Bad Bunny, The Marías","Otro Atardecer","PR","Urbano"
"may-22","Spotify","44","Standly","Bailemos Reggaeton","CL","Urbano"
"may-22","Spotify","45","Alejo, Feid, ROBI","Pantysito","CO, BG","Urbano"
"may-22","Spotify","46","Standly, El Barto","Mi Gata","CL, CL","Urbano"
"may-22","Spotify","47","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","CL, CL, CL, CL, CL","Urbano"
"may-22","Spotify","48","Ryan Castro","Jordan","CO","Urbano"
"may-22","Spotify","49","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","CL, CL, CL, FR, PR, CL","Urbano"
"may-22","Spotify","50","Chris Lebron, Jay Wheeler, Sech","Desde Mis Ojos - Remix","PR, PA","Urbano"
"may-22","Spotify","51","Bad Bunny","Agosto","PR","Urbano"
"may-22","Spotify","52","Harry Styles","Late Night Talking","GB","Pop"
"may-22","Spotify","53","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"may-22","Spotify","54","Morat, Duki","París","CO","Pop"
"may-22","Spotify","55","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"may-22","Spotify","56","Bad Bunny","El Apagón","PR","Urbano"
"may-22","Spotify","57","Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)","CL, CL, CL, CL","Urbano"
"may-22","Spotify","58","Cris Mj","Como Te Va","CL","Urbano"
"may-22","Spotify","59","Bad Bunny, Tainy","Callaita","PR, PR","Urbano"
"may-22","Spotify","60","Bad Bunny","Yonaguni","PR","Urbano"
"may-22","Spotify","61","Anitta","Envolver","BR","Urbano"
"may-22","Spotify","62","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"may-22","Spotify","63","Danny Ocean","Fuera del mercado","US","Urbano"
"may-22","Spotify","64","Standly","Panamera","CL","Urbano"
"may-22","Spotify","65","Paulo Londra","Plan A","AR","Urbano"
"may-22","Spotify","66","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","CL, CL, CL","Urbano"
"may-22","Spotify","67","Blessd, Justin Quiles, Lenny Tavárez","Medallo","CO, PR, PR","Urbano"
"may-22","Spotify","68","Bizarrap, Paulo Londra","Paulo Londra: Bzrp Music Sessions, Vol. 23","AR, AR","Urbano"
"may-22","Spotify","69","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","AR, AR","Urbano"
"may-22","Spotify","70","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","ES, ES, ES, ES, ES","Urbano"
"may-22","Spotify","71","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","US","Urbano"
"may-22","Spotify","72","Harry Styles","Matilda","GB","Pop"
"may-22","Spotify","73","Ak4:20, Brray","MARIMBA GRINGA","PR","Urbano"
"may-22","Spotify","74","Bad Bunny","A Tu Merced","PR","Urbano"
"may-22","Spotify","75","Harry Styles","Music For a Sushi Restaurant","GB","Pop"
"may-22","Spotify","76","FK In The Beats, Cris Mj, El BAI","Pensandote","CL, CL","Urbano"
"may-22","Spotify","77","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"may-22","Spotify","78","C. Tangana","Demasiadas Mujeres","ES","Urbano"
"may-22","Spotify","79","El Jordan 23, Pipo Beatz","Ando","CL","Urbano"
"may-22","Spotify","80","Harry Styles","Little Freak","GB","Pop"
"may-22","Spotify","81","Pailita, Big Cvyu","Hooka","CL","Urbano"
"may-22","Spotify","82","Harry Styles","Daylight","GB","Pop"
"may-22","Spotify","83","Marcianeke","Ponte Pa Mí","CL","Urbano"
"may-22","Spotify","84","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"may-22","Spotify","85","Standly, Polimá Westcoast","Me Voy Contigo","CL","Urbano"
"may-22","Spotify","86","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"may-22","Spotify","87","Duki, De La Ghetto, Quevedo","Si Quieren Frontear","PR","Urbano"
"may-22","Spotify","88","Harry Styles","Grapejuice","GB","Pop"
"may-22","Spotify","89","Cris Mj","Locura y Maldad","CL","Urbano"
"may-22","Spotify","90","JOSEPE EL DEMENTE, Sayian Jimmy","Morena Cachetona","CL","Urbano"
"may-22","Spotify","91","Harry Styles","Love Of My Life","GB","Pop"
"may-22","Spotify","92","Harry Styles","Cinema","GB","Pop"
"may-22","Spotify","93","Mora, Bad Bunny, Sech","Volando - Remix","SE, PR, PA","Urbano"
"may-22","Spotify","94","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","AR, AR, AR","Urbano"
"may-22","Spotify","95","Harry Styles","Satellite","GB","Pop"
"may-22","Spotify","96","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","Se Le Ve","PA, PR, PA, PR, PR, PR, PR","Urbano"
"may-22","Spotify","97","Aventura, Bad Bunny","Volví","US, PR","Tropical/Latino"
"may-22","Spotify","98","Harry Styles","Daydreaming","GB","Pop"
"may-22","Spotify","99","Kevin Kaarl","San Lucas","MX","Folk /Indie"
"may-22","Spotify","100","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","PA, PR, PR, PR, CO","Urbano"
"jun-22","Spotify","1","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"jun-22","Spotify","2","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"jun-22","Spotify","3","Bad Bunny","Efecto","PR","Urbano"
"jun-22","Spotify","4","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"jun-22","Spotify","5","Bad Bunny","Moscow Mule","PR","Urbano"
"jun-22","Spotify","6","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"jun-22","Spotify","7","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"jun-22","Spotify","8","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"jun-22","Spotify","9","Julianno Sosa, King Savagge","Cochinae","CL, CL","Urbano"
"jun-22","Spotify","10","KAROL G","PROVENZA","CO","Urbano"
"jun-22","Spotify","11","Cris Mj","Una Noche en Medellín","CL","Urbano"
"jun-22","Spotify","12","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"jun-22","Spotify","13","Cris Mj","Paz Mental","CL","Urbano"
"jun-22","Spotify","14","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"jun-22","Spotify","15","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"jun-22","Spotify","16","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"jun-22","Spotify","17","El Jordan 23, Standly","Bailando","CL, CL","Urbano"
"jun-22","Spotify","18","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"jun-22","Spotify","19","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"jun-22","Spotify","20","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"jun-22","Spotify","21","Bad Bunny","Un Ratito","PR","Urbano"
"jun-22","Spotify","22","El Jordan 23, Big Cvyu","Si Sako La 40","CL, CL","Urbano"
"jun-22","Spotify","23","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"jun-22","Spotify","24","Nickoog Clk, Standly","Que Se Hace","CL, CL","Urbano"
"jun-22","Spotify","25","Standly","Pégate","CL","Urbano"
"jun-22","Spotify","26","Standly","Panamera","CL","Urbano"
"jun-22","Spotify","27","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","CL, CL, CL, CL","Urbano"
"jun-22","Spotify","28","El Jordan 23, Big Cvyu","Noche Loca","CL, CL,","Urbano"
"jun-22","Spotify","29","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"jun-22","Spotify","30","El Jordan 23","Anti Rana","CL","Urbano"
"jun-22","Spotify","31","Bad Bunny","Después de la Playa","PR","Urbano"
"jun-22","Spotify","32","Pailita, El Casti","Par de Veces","CL","Urbano"
"jun-22","Spotify","33","Harry Styles","As It Was","GB","Pop"
"jun-22","Spotify","34","Pailita, Nio Garcia","Yo Quiero","PR","Urbano"
"jun-22","Spotify","35","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"jun-22","Spotify","36","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"jun-22","Spotify","37","Bad Bunny, Buscabulla","Andrea","PR","Urbano"
"jun-22","Spotify","38","Bad Bunny","Neverita","PR","Urbano"
"jun-22","Spotify","39","Kate Bush","Running Up That Hill (A Deal With God)","GB","Urbano"
"jun-22","Spotify","40","Bad Bunny","Yo No Soy Celoso","PR","Urbano"
"jun-22","Spotify","41","Bad Bunny","Me Fui de Vacaciones","PR","Urbano"
"jun-22","Spotify","42","Bad Bunny","Aguacero","PR","Urbano"
"jun-22","Spotify","43","Nickoog Clk","En El Jacuzzi","CL, CL","Urbano"
"jun-22","Spotify","44","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","CL, CL","Urbano"
"jun-22","Spotify","45","Bad Bunny","Un Coco","PR","Urbano"
"jun-22","Spotify","46","Joji","Glimpse of Us","US","Pop"
"jun-22","Spotify","47","Standly","Bailemos Reggaeton","CL","Urbano"
"jun-22","Spotify","48","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","CL","Urbano"
"jun-22","Spotify","49","Standly, El Barto","Mi Gata","CL","Urbano"
"jun-22","Spotify","50","El Jordan 23, Pipo Beatz","Ando","CL","Urbano"
"jun-22","Spotify","51","Pailita","Más de una Vez","CL","Urbano"
"jun-22","Spotify","52","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","CL","Urbano"
"jun-22","Spotify","53","Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.","Sin Miedo","CL","Urbano"
"jun-22","Spotify","54","El Jordan 23, Endo","Los Dueños Del Malianteo","CL","Urbano"
"jun-22","Spotify","55","Bad Bunny","Dos Mil 16","PR","Urbano"
"jun-22","Spotify","56","Bad Bunny","Yonaguni","PR","Urbano"
"jun-22","Spotify","57","Alejo, Feid, ROBI","Pantysito","CO, BG","Urbano"
