rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",1,1,8,"4539955"
2,"spotify:track:1M8WdBbJ5lRS06RBlINv1G","Lucky Brown, Big Cvyu","Coa Xorete","Lucky Brown",2,6,2,"3522095"
3,"spotify:track:2kvpHbQHp9QmcG9WhyLwco","Cris Mj","Daytona","Sonar LLC.",2,2,20,"2562752"
4,"spotify:track:6kINKNCezsxA0wQFxSP2Aa","Kidd Voodoo, DrefQuila, Swift 047","Enrolar","Kidd Voodoo",4,5,4,"2388086"
5,"spotify:track:1DFLbi4TVAwgYWcV76Rcwa","Kidd Voodoo, Pablo Chill-E, Swift 047","Ese Guille","Kidd Voodoo",3,3,11,"2102525"
6,"spotify:track:7pNzulQGBP6v2g4A2KnAJ6","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","Jere Klein",1,4,17,"1925847"
7,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",3,7,17,"1693211"
8,"spotify:track:4awSm1QqlLxMW58vi428bq","Kidd Voodoo, Daiko 02","Minnie <3","Kidd Voodoo",5,8,17,"1580096"
9,"spotify:track:3seBr5Cm5NSEO8CKKR8sYw","ITHAN NY, Ak4:20","MA DIAMANTE","ITHAN NY",9,-1,1,"1543588"
10,"spotify:track:7iUtQNMRB8ZkKC4AmEuCJC","Myke Towers","LA FALDA","WEA Latina",5,10,18,"1511123"
11,"spotify:track:17SRuSYEW2fdGok0m0vAsO","Jere Klein, Cris Mj","LOCA FARANDULERA","Jere Klein",5,9,17,"1468028"
12,"spotify:track:5b0lXK1WJTKkDGbWlImwSb","Standly","Vida Peligrosa","Standly",9,11,8,"1443393"
13,"spotify:track:4IJWhehNLXru5WfS71EWSx","Cris Mj, Dei V","Diabólica","Sonar LLC.",13,28,20,"1370277"
14,"spotify:track:5S8zFPQ3KIlF2y9Kt8mRhg","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","Lucky Brown",2,12,28,"1347439"
15,"spotify:track:1rZF73DkVW8oKtbPjfnPeq","Kidd Voodoo, LACUEVA","Recuérdame </3","Kidd Voodoo",10,15,6,"1316584"
16,"spotify:track:5KCyauWkzy7fF9KU3hKE1H","Jere Klein","NO HAY 14F","Jere Klein",12,13,6,"1306030"
17,"spotify:track:4GvEuYAfJlICR2SpMDaBxQ","Jere Klein, Gittobeatz","ANDO","Jere Klein",1,14,27,"1281429"
18,"spotify:track:0e09Q1sQWzAsP2Yo62la9F","Gino Mella, Jairo Vera, Yandel, Lenny Tavárez, Best","El Amor de tu Vida (feat. Lenny Tavárez & Best) - Remix","WM Chile",2,22,7,"1275460"
19,"spotify:track:6ECqgyhDZcf6fqlJhSTRhP","Kidd Voodoo, Young Cister","Fashion Girl - Remix","Kidd Voodoo",18,18,32,"1267741"
20,"spotify:track:7spAR93xvPOfkxIeTGbpPf","Katteyes, Kidd Voodoo","Tas Texteandome","WAO Records",5,19,24,"1167174"
21,"spotify:track:4wS0TnQzVkY9ML1BPKpOk1","Tiago PZK, Ke Personajes","Piel","WEA Latina",21,23,8,"1148313"
22,"spotify:track:0sX1JCSfCemDJe8qK6CGeL","Pailita","Bendito (Soundtrack Baby Bandito: La Serie)","2024 Rimas Entertainment México S.A. de C.V",9,16,8,"1126695"
23,"spotify:track:2CYVgRF6iPi94zMrJC4b2d","Lucky Brown, Nickoog Clk, Mateo on the Beatz","Ay Parcera","Lucky Brown",8,17,17,"1118513"
24,"spotify:track:2vUxVG2aZe293MJQ4GtcVz","Cris Mj","Partyson","Sonar LLC.",12,21,21,"1084541"
25,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",25,26,17,"1053031"
