rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
57,"spotify:track:2chjKRTw1KKrIRHGf6K52T","Cris Mj","QUICKIE","Sonar LLC.",24,55,11,"499866"
58,"spotify:track:4YnmQG1fnJR9LnTZtix70T","J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler","WYA REMIX RED","SONAR LLC.",58,65,8,"484194"
59,"spotify:track:7KUVPU8pcdIfKYo1IWdJQp","Jere Klein, Adan La Amenaza","LA BANDA","2024 JERE KLEIN",18,42,8,"473297"
60,"spotify:track:4GvEuYAfJlICR2SpMDaBxQ","Jere Klein, Gittobeatz","ANDO","Jere Klein",1,59,44,"469212"
61,"spotify:track:2cYpAMhTGCXZfunFfujsg5","Piero 47, JC Reyes, ITHAN NY, Ak4:20, Cris Mj, Distobal","Amiri Jeans - Remix","Piero 47 oficial",61,-1,1,"465283"
62,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",56,60,10,"462879"
63,"spotify:track:7spAR93xvPOfkxIeTGbpPf","Katteyes, Kidd Voodoo","Tas Texteandome","WAO Records",5,58,41,"461900"
64,"spotify:track:0UijbXPClcW3n0rQdpnNL4","Jere Klein, Nes, Mateo on the Beatz","BLANKITA COMO NIEVE","2024 JERE KLEIN",23,53,8,"456311"
65,"spotify:track:5wslflNJXn11yXV5qtAmUh","DrefQuila, Kidd Voodoo, Easykid, Ovyze","La Receta","BAH",27,56,10,"455882"
66,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",2,66,68,"453801"
67,"spotify:track:0NNV0t2jwoLBViOxM6IZHo","Cris Mj","La Noche Está","Sonar LLC.",9,64,45,"453335"
68,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",38,54,14,"444025"
69,"spotify:track:0DWdj2oZMBFSzRsi2Cvfzf","KAROL G, Shakira","TQG","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,79,74,"439779"
70,"spotify:track:2WfaOiMkCvy7F5fcp2zZ8L","a-ha","Take on Me","Rhino",70,75,57,"433739"
71,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",2,69,41,"426768"
72,"spotify:track:4VHKOThPROw1Qo1a43Am8S","Kidd Voodoo, Young Cister","Fashion Girl - Remix","Kidd Voodoo",17,67,49,"425018"
73,"spotify:track:11PV8CaPqlto9Uejx92C35","Grupo Frontera, Ke Personajes","OJITOS ROJOS","Grupo Frontera",13,74,53,"418060"
74,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carin Leon","Primera Cita","Socios Music, LLC",41,82,54,"417553"
