rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5Uptvz6j1sjDKxidAcnH2L","Cris Mj","SI NO ES CONTIGO","Sonar LLC.",1,1,5,"2653977"
2,"spotify:track:1pymWRCuZfCd0zdiBJo0Hj","Trueno","REAL GANGSTA LOVE","Sony Music Latin",2,2,5,"2024611"
3,"spotify:track:21hsqOOUfdSjHi3SVz8oyv","Cris Mj","No Ponga Excusas","Sonar LLC.",3,-1,1,"1902923"
4,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",1,4,21,"1882580"
5,"spotify:track:3yLoXi85lSf04T3hL1EJI4","Jere Klein, Lucky Brown, Adan La Amenaza","MUJER FINA","2024 JERE KLEIN",3,3,4,"1862301"
6,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",6,-1,1,"1652075"
7,"spotify:track:4yyCGGdTVaYG17vhsrUPoL","FloyyMenor, Lewis Somes","APAGA EL CEL","FloyyMenor under exclusive license to UnitedMasters LLC",2,5,6,"1613839"
8,"spotify:track:4mnpgUTLYMs3XFpqTWxVyA","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","G STARR ENT",1,7,13,"1408946"
9,"spotify:track:4Br7zuCL1Jetik8COatafL","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","Kidd Voodoo",2,8,11,"1365874"
10,"spotify:track:76NtZCaYVQHxEkB6mrm1DQ","Jere Klein, El BAI, Dj Osar, Mateo on the Beatz","SOLO DIME","2024 JERE KLEIN",6,6,4,"1308517"
11,"spotify:track:55eG1F2xukyOGAkaNAG4MQ","Lucky Brown, Nes","Avísame","Lucky Brown",6,9,8,"1245139"
12,"spotify:track:2kvpHbQHp9QmcG9WhyLwco","Cris Mj","Daytona","Sonar LLC.",2,17,33,"1085194"
13,"spotify:track:3YkpOplxxP5U32K6Eq4irv","Cris Mj","Que Hay Amor","Sonar LLC.",4,10,12,"1067023"
14,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",3,18,30,"1049417"
15,"spotify:track:7xjFEvchFCiAmuseCBModI","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","G STARR ENT",3,13,13,"1047017"
16,"spotify:track:5osSgKDiyrzhLjsEABO6c9","Young Cister","miau","Sony Music Entertainment Chile S.A",14,14,2,"1027775"
17,"spotify:track:1M8WdBbJ5lRS06RBlINv1G","Lucky Brown, Big Cvyu","Coa Xorete","Lucky Brown",2,11,15,"1012037"
18,"spotify:track:6a9Z1jUms915w4O7N1PxjY","Rvssian, Rauw Alejandro, Ayra Starr","Santa","Sony Music Latin",7,16,11,"1009103"
19,"spotify:track:2mjomuPkuvJvmm4oxESQXn","Jere Klein, Axl Boore, EL MURCIELAGO","REELS","2024 JERE KLEIN",12,12,4,"986460"
20,"spotify:track:3A6idnsMX8VwWWzD7GTnBr","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","Eleven",10,15,18,"982523"
21,"spotify:track:1emJPywtseFLmLCcPY92dW","Dei V, Cris Mj","Rapido (with Cris Mj)","Encore Recordings",21,27,2,"918321"
22,"spotify:track:4wS0TnQzVkY9ML1BPKpOk1","Tiago PZK, Ke Personajes","Piel","WEA Latina",11,19,21,"910412"
