Fecha;Medio;Posición;Artista;Canción;Género;Nacionalidad
mar-23;Spotify;#¿NOMBRE?;Lucky Brown, Jairo Vera, Valdi;Kilo De Amigas;;
mar-23;Spotify;#¿NOMBRE?;Rauw Alejandro, Baby Rasta;PUNTO 40;;
mar-23;Spotify;#¿NOMBRE?;El Punto40, Marcianeke;Mini Mini;;
mar-23;Spotify;#¿NOMBRE?;TINI;La Triple T;;
mar-23;Spotify;#¿NOMBRE?;Ak4:20, Pailita, Cris Mj;Me Arrepentí;;
abr-23;Spotify;#¿NOMBRE?;Grupo Frontera, Bad Bunny;un x100to;;
abr-23;Spotify;#¿NOMBRE?;Feid, Young Miko;CLASSY 101;;
abr-23;Spotify;#¿NOMBRE?;Nickoog Clk, Jere Klein;XQ TAN SOLA?;;
abr-23;Spotify;#¿NOMBRE?;Eslabon Armado, Peso Pluma;Ella Baila Sola;;
abr-23;Spotify;#¿NOMBRE?;KAROL G, Shakira;TQG;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein, Fran C;Donde?;;
abr-23;Spotify;#¿NOMBRE?;Yng Lvcas, Peso Pluma;La Bebe - Remix;;
abr-23;Spotify;#¿NOMBRE?;Yandel, Feid;Yandel 150;;
abr-23;Spotify;#¿NOMBRE?;Big One, FMK, Ke Personajes;Un Finde | CROSSOVER #2;;
abr-23;Spotify;#¿NOMBRE?;Cris Mj;Su Altura;;
abr-23;Spotify;#¿NOMBRE?;El Jordan 23, Big Cvyu;SHERATON;;
abr-23;Spotify;#¿NOMBRE?;ROSALÍA, Rauw Alejandro;BESO;;
abr-23;Spotify;#¿NOMBRE?;Gino Mella, Best;Viviendo El Proceso <3;;
abr-23;Spotify;#¿NOMBRE?;Pailita, Fran C;Venga Pa' Acá;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein;Ya No Pienso en Ti;;
abr-23;Spotify;#¿NOMBRE?;Nickoog Clk, ITHAN NY, Lucky Brown, Izahn;Glocko;;
abr-23;Spotify;#¿NOMBRE?;KAROL G, Romeo Santos;X SI VOLVEMOS;;
abr-23;Spotify;#¿NOMBRE?;Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey;Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix;;
abr-23;Spotify;#¿NOMBRE?;Ozuna, Feid;Hey Mor;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein;Ram;;
abr-23;Spotify;#¿NOMBRE?;Marcianeke, Jere Klein, Gold Music;Muñeca;;
abr-23;Spotify;#¿NOMBRE?;Milo j, Taiu;Rara Vez;;
abr-23;Spotify;#¿NOMBRE?;Eladio Carrion, Bad Bunny;Coco Chanel;;
abr-23;Spotify;#¿NOMBRE?;FloyyMenor;pa la europa;;
abr-23;Spotify;#¿NOMBRE?;Gino Mella, Best;TE EXO DE MENOS :(;;
abr-23;Spotify;#¿NOMBRE?;KAROL G;MIENTRAS ME CURO DEL CORA;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein, Lucky Brown;Mandame Tu Ubi;;
abr-23;Spotify;#¿NOMBRE?;Feid;Feliz Cumpleaños Ferxxo;;
abr-23;Spotify;#¿NOMBRE?;TINI;Cupido;;
abr-23;Spotify;#¿NOMBRE?;Yong Bryel, Jere Klein, El BAI;Los Rockstars;;
abr-23;Spotify;#¿NOMBRE?;LiL CaKe, Migrantes, Nico Valdi;MERCHO;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein, Balbi El Chamako, El BAI;Ibiza;;
abr-23;Spotify;#¿NOMBRE?;Manuel Turizo;La Bachata;;
abr-23;Spotify;#¿NOMBRE?;Jairo Vera, Best;Con Puras de 25;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein;6.5;;
abr-23;Spotify;#¿NOMBRE?;Feid;Normal;;
abr-23;Spotify;#¿NOMBRE?;Jere Klein, ITHAN NY;Los Diablotes;;
abr-23;Spotify;#¿NOMBRE?;Feid;CHORRITO PA LAS ANIMAS;;
abr-23;Spotify;#¿NOMBRE?;Anuel AA, Mambo Kingz, DJ Luian;Mas Rica Que Ayer;;
abr-23;Spotify;#¿NOMBRE?;Lucky Brown, Jere Klein, Valdi;Vengo De La Brea;;
abr-23;Spotify;#¿NOMBRE?;Jairo Vera;PA K TE ENAMORE;;
abr-23;Spotify;#¿NOMBRE?;Gino Mella, Jairo Vera;Mujeriego;;
abr-23;Spotify;#¿NOMBRE?;Bizarrap, Shakira;Shakira: Bzrp Music Sessions, Vol. 53;;
abr-23;Spotify;#¿NOMBRE?;Arcángel, Bad Bunny;La Jumpa;;
abr-23;Spotify;#¿NOMBRE?;Jimin;Like Crazy;;
abr-23;Spotify;#¿NOMBRE?;Pailita, Cris Mj, Young Cister;Llámame Bebé;;
abr-23;Spotify;#¿NOMBRE?;Balbi El Chamako, Jere Klein;Ese Corte;;
abr-23;Spotify;#¿NOMBRE?;Jairo Vera, Darkiel, Gino Mella;HABLA;;
abr-23;Spotify;#¿NOMBRE?;Bizarrap, Quevedo;Quevedo: Bzrp Music Sessions, Vol. 52;;
abr-23;Spotify;#¿NOMBRE?;Quevedo;WANDA;;
abr-23;Spotify;#¿NOMBRE?;Bad Bunny, Chencho Corleone;Me Porto Bonito;;
abr-23;Spotify;#¿NOMBRE?;KAROL G;PROVENZA;;
abr-23;Spotify;#¿NOMBRE?;KAROL G, Ovy On The Drums;CAIRO;;
abr-23;Spotify;#¿NOMBRE?;Jairo Vera;Lealtad;;
abr-23;Spotify;#¿NOMBRE?;Ke Personajes, Onda Sabanera;Pobre Corazón - En Vivo;;
abr-23;Spotify;#¿NOMBRE?;Lucky Brown, Fran C;Toda Guapa;;
abr-23;Spotify;#¿NOMBRE?;Peso Pluma, Natanael Cano;PRC;;
abr-23;Spotify;#¿NOMBRE?;Mora, Feid;LA INOCENTE;;
abr-23;Spotify;#¿NOMBRE?;Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile;Marisola - Remix;;
abr-23;Spotify;#¿NOMBRE?;Feid, Sean Paul;Niña Bonita;;
abr-23;Spotify;#¿NOMBRE?;Quevedo;PUNTO G;;
abr-23;Spotify;#¿NOMBRE?;Bad Bunny, Bomba Estéreo;Ojitos Lindos;;
abr-23;Spotify;#¿NOMBRE?;Natanael Cano, Peso Pluma, Gabito Ballesteros;AMG;;
abr-23;Spotify;#¿NOMBRE?;Ak4:20, Marcianeke;BOCHE;;
abr-23;Spotify;#¿NOMBRE?;Quevedo;VISTA AL MAR;;
abr-23;Spotify;#¿NOMBRE?;El Jordan 23, Big Cvyu;BELLAKITA;;
abr-23;Spotify;#¿NOMBRE?;Feid;REMIX EXCLUSIVO;;
abr-23;Spotify;#¿NOMBRE?;Jairo Vera, Darkiel, Gino Mella, Best, Bayriton;ADICTO (feat. Best, Bayriton);;
abr-23;Spotify;#¿NOMBRE?;Ñengo Flow, Bad Bunny;Gato de Noche;;
abr-23;Spotify;#¿NOMBRE?;Cris Mj;Una Noche en Medellín;;
abr-23;Spotify;#¿NOMBRE?;Julianno Sosa;Maldita HP;;
abr-23;Spotify;#¿NOMBRE?;Harry Nach, Cris Mj, Pablo Chill-E, Polimá Westcoast, Aqua VS, Tom fomt, Kreamly, Nikxz;LOKOTRON REMIX;;
abr-23;Spotify;#¿NOMBRE?;Pailita;Parcera;;
abr-23;Spotify;#¿NOMBRE?;Bad Bunny;Efecto;;
abr-23;Spotify;#¿NOMBRE?;BM, Phontana;M.A (Mejores Amigos);;
abr-23;Spotify;#¿NOMBRE?;Miley Cyrus;Flowers;;
abr-23;Spotify;#¿NOMBRE?;Wisin, Anuel AA;MI EXXX;;
abr-23;Spotify;#¿NOMBRE?;Luck Ra, La K'onga, Ke Personajes;Ya No Vuelvas (Versión Cuarteto);;
abr-23;Spotify;#¿NOMBRE?;Young Cister;REGALONA;;
abr-23;Spotify;#¿NOMBRE?;Bad Bunny;Moscow Mule;;
abr-23;Spotify;#¿NOMBRE?;Rauw Alejandro, Lyanno, Brray;LOKERA;;
abr-23;Spotify;#¿NOMBRE?;Eladio Carrion, Myke Towers;Si La Calle Llama - Remix;;
abr-23;Spotify;#¿NOMBRE?;Noriel, Pailita;Be Con Be;;
abr-23;Spotify;#¿NOMBRE?;Brray, JHAYCO, Ryan Castro;Corazón Roto - Remix;;
abr-23;Spotify;#¿NOMBRE?;KAROL G, Quevedo;PERO TÚ;;
abr-23;Spotify;#¿NOMBRE?;Marshmello, Manuel Turizo;El Merengue;;
abr-23;Spotify;#¿NOMBRE?;Pailita, De La Ghetto;Si Tu Supieras;;
abr-23;Spotify;#¿NOMBRE?;KAROL G, Maldy;GATÚBELA;;
abr-23;Spotify;#¿NOMBRE?;Julianno Sosa, Young Cister;GANAS;;
abr-23;Spotify;#¿NOMBRE?;Cris Mj, Ak4:20;Sin Seguro;;
abr-23;Spotify;#¿NOMBRE?;Wisin & Yandel, ROSALÍA;Besos Moja2;;
abr-23;Spotify;#¿NOMBRE?;Jimin;Like Crazy (English Version);;
abr-23;Spotify;#¿NOMBRE?;Standly, Jairo Vera;Aunque Me Caigo Me Paro;;
abr-23;Spotify;#¿NOMBRE?;Ke Personajes;Si No Te Tengo / Ángel / Aquello Que Pasó;;
abr-23;Spotify;#¿NOMBRE?;BRUNO MATEUS;Traketo - Intro Remix;;
abr-23;Spotify;#¿NOMBRE?;Big One, Emilia, Callejero Fino;En La Intimidad | CROSSOVER #1;;
abr-23;Spotify;#¿NOMBRE?;Pailita, El Jordan 23, Noriel, Pablo Chill-E;Na Na Na - Remix;;
abr-23;Spotify;#¿NOMBRE?;Harry Styles;As It Was;;
abr-23;Spotify;#¿NOMBRE?;ROSALÍA;DESPECHÁ;;
abr-23;Spotify;#¿NOMBRE?;Young Cister;LA TERAPIA;;
may-23;Spotify;#¿NOMBRE?;Bad Bunny;WHERE SHE GOES;;
may-23;Spotify;#¿NOMBRE?;Eslabon Armado, Peso Pluma;Ella Baila Sola;;
may-23;Spotify;#¿NOMBRE?;Grupo Frontera, Bad Bunny;un x100to;;
may-23;Spotify;#¿NOMBRE?;Feid, Young Miko;CLASSY 101;;
may-23;Spotify;#¿NOMBRE?;Nickoog Clk, Jere Klein;XQ TAN SOLA?;;
may-23;Spotify;#¿NOMBRE?;Jere Klein, Mateo on the Beatz;UNA EN UN MILLÓN;;
may-23;Spotify;#¿NOMBRE?;Yng Lvcas, Peso Pluma;La Bebe - Remix;;
may-23;Spotify;#¿NOMBRE?;ITHAN NY, Jere Klein;Millonarios Juntos;;
may-23;Spotify;#¿NOMBRE?;Big One, FMK, Ke Personajes;Un Finde | CROSSOVER #2;;
may-23;Spotify;#¿NOMBRE?;KAROL G, Shakira;TQG;;
may-23;Spotify;#¿NOMBRE?;Yandel, Feid;Yandel 150;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera, Juanka;MADRID;;
may-23;Spotify;#¿NOMBRE?;Pailita, Fran C;Venga Pa' Acá;;
may-23;Spotify;#¿NOMBRE?;Shakira;Acróstico - Milan + Sasha;;
may-23;Spotify;#¿NOMBRE?;Jere Klein, Fran C;Donde?;;
may-23;Spotify;#¿NOMBRE?;El Jordan 23, Big Cvyu;BELLAKITA;;
may-23;Spotify;#¿NOMBRE?;ROSALÍA, Rauw Alejandro;BESO;;
may-23;Spotify;#¿NOMBRE?;Jere Klein;Ram;;
may-23;Spotify;#¿NOMBRE?;Jere Klein;Ya No Pienso en Ti;;
may-23;Spotify;#¿NOMBRE?;FloyyMenor;pa la europa;;
may-23;Spotify;#¿NOMBRE?;Ozuna, Feid;Hey Mor;;
may-23;Spotify;#¿NOMBRE?;KAROL G, Romeo Santos;X SI VOLVEMOS;;
may-23;Spotify;#¿NOMBRE?;KAROL G;AMARGURA;;
may-23;Spotify;#¿NOMBRE?;Nickoog Clk, ITHAN NY, Lucky Brown, Izahn;Glocko;;
may-23;Spotify;#¿NOMBRE?;Lucky Brown, Fran C;Toda Guapa;;
may-23;Spotify;#¿NOMBRE?;El Jordan 23, Big Cvyu;SHERATON;;
may-23;Spotify;#¿NOMBRE?;Jere Klein, Balbi El Chamako, El BAI;Ibiza;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey;Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix;;
may-23;Spotify;#¿NOMBRE?;Gino Mella, Best;Viviendo El Proceso <3;;
may-23;Spotify;#¿NOMBRE?;Feid;Feliz Cumpleaños Ferxxo;;
may-23;Spotify;#¿NOMBRE?;Eladio Carrion, Bad Bunny;Coco Chanel;;
may-23;Spotify;#¿NOMBRE?;Marcianeke, Jere Klein, Gold Music;Muñeca;;
may-23;Spotify;#¿NOMBRE?;Manuel Turizo;La Bachata;;
may-23;Spotify;#¿NOMBRE?;Milo j, Taiu;Rara Vez;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera, Best;Con Puras de 25;;
may-23;Spotify;#¿NOMBRE?;Feid;Normal;;
may-23;Spotify;#¿NOMBRE?;TINI;Cupido;;
may-23;Spotify;#¿NOMBRE?;KAROL G;MIENTRAS ME CURO DEL CORA;;
may-23;Spotify;#¿NOMBRE?;Feid;CHORRITO PA LAS ANIMAS;;
may-23;Spotify;#¿NOMBRE?;Ke Personajes, Onda Sabanera;Pobre Corazón - En Vivo;;
may-23;Spotify;#¿NOMBRE?;Cris Mj;Su Altura;;
may-23;Spotify;#¿NOMBRE?;Anuel AA, Mambo Kingz, DJ Luian;Mas Rica Que Ayer;;
may-23;Spotify;#¿NOMBRE?;Feid, Sean Paul;Niña Bonita;;
may-23;Spotify;#¿NOMBRE?;Yong Bryel, Jere Klein, El BAI;Los Rockstars;;
may-23;Spotify;#¿NOMBRE?;Gino Mella, Best;TE EXO DE MENOS :(;;
may-23;Spotify;#¿NOMBRE?;Nicky Jam, Feid;69;;
may-23;Spotify;#¿NOMBRE?;Jere Klein, Lucky Brown;Mandame Tu Ubi;;
may-23;Spotify;#¿NOMBRE?;Jimin;Like Crazy;;
may-23;Spotify;#¿NOMBRE?;LiL CaKe, Migrantes, Nico Valdi;MERCHO;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera;Lealtad;;
may-23;Spotify;#¿NOMBRE?;Kidd Voodoo, Young Cister;Fashion Girl - Remix;;
may-23;Spotify;#¿NOMBRE?;Bizarrap, Shakira;Shakira: Bzrp Music Sessions, Vol. 53;;
may-23;Spotify;#¿NOMBRE?;Peso Pluma, Natanael Cano;PRC;;
may-23;Spotify;#¿NOMBRE?;Bad Bunny, Chencho Corleone;Me Porto Bonito;;
may-23;Spotify;#¿NOMBRE?;Chencho Corleone;Un Cigarrillo;;
may-23;Spotify;#¿NOMBRE?;Jere Klein;6.5;;
may-23;Spotify;#¿NOMBRE?;Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga;Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long);;
may-23;Spotify;#¿NOMBRE?;Jairo Vera;PA K TE ENAMORE;;
may-23;Spotify;#¿NOMBRE?;Anuel AA, DJ Luian, Mambo Kingz;Mejor Que Yo;;
may-23;Spotify;#¿NOMBRE?;Lucky Brown, Jere Klein, Valdi;Vengo De La Brea;;
may-23;Spotify;#¿NOMBRE?;Bizarrap, Quevedo;Quevedo: Bzrp Music Sessions, Vol. 52;;
may-23;Spotify;#¿NOMBRE?;Bad Bunny, Bomba Estéreo;Ojitos Lindos;;
may-23;Spotify;#¿NOMBRE?;KAROL G;PROVENZA;;
may-23;Spotify;#¿NOMBRE?;Jere Klein, ITHAN NY;Los Diablotes;;
may-23;Spotify;#¿NOMBRE?;Mora, Feid;LA INOCENTE;;
may-23;Spotify;#¿NOMBRE?;Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile;Marisola - Remix;;
may-23;Spotify;#¿NOMBRE?;Tiago PZK, TINI;Me Enteré;;
may-23;Spotify;#¿NOMBRE?;Arcángel, Bad Bunny;La Jumpa;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera, Darkiel, Gino Mella;HABLA;;
may-23;Spotify;#¿NOMBRE?;Balbi El Chamako, Jere Klein;Ese Corte;;
may-23;Spotify;#¿NOMBRE?;KAROL G, Ovy On The Drums;CAIRO;;
may-23;Spotify;#¿NOMBRE?;FloyyMenor;un star;;
may-23;Spotify;#¿NOMBRE?;Luck Ra, La K'onga, Ke Personajes;Ya No Vuelvas (Versión Cuarteto);;
may-23;Spotify;#¿NOMBRE?;Bad Bunny;Efecto;;
may-23;Spotify;#¿NOMBRE?;Wolfine, Ñejo;Escápate Conmigo - Remix;;
may-23;Spotify;#¿NOMBRE?;JHAYCO, Quevedo;Mami Chula;;
may-23;Spotify;#¿NOMBRE?;Cris Mj;Una Noche en Medellín;;
may-23;Spotify;#¿NOMBRE?;Gino Mella, Jairo Vera;Mujeriego;;
may-23;Spotify;#¿NOMBRE?;Quevedo;PUNTO G;;
may-23;Spotify;#¿NOMBRE?;Mora;RÁPIDO;;
may-23;Spotify;#¿NOMBRE?;BM, Phontana;M.A (Mejores Amigos);;
may-23;Spotify;#¿NOMBRE?;Quevedo;WANDA;;
may-23;Spotify;#¿NOMBRE?;Marshmello, Manuel Turizo;El Merengue;;
may-23;Spotify;#¿NOMBRE?;Quevedo;VISTA AL MAR;;
may-23;Spotify;#¿NOMBRE?;Ñengo Flow, Bad Bunny;Gato de Noche;;
may-23;Spotify;#¿NOMBRE?;Pailita, Cris Mj, Young Cister;Llámame Bebé;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera, Forest;SI TE VAS;;
may-23;Spotify;#¿NOMBRE?;Bad Bunny;Moscow Mule;;
may-23;Spotify;#¿NOMBRE?;Miley Cyrus;Flowers;;
may-23;Spotify;#¿NOMBRE?;Rauw Alejandro, Lyanno, Brray;LOKERA;;
may-23;Spotify;#¿NOMBRE?;Yahritza Y Su Esencia, Grupo Frontera;Frágil;;
may-23;Spotify;#¿NOMBRE?;Ke Personajes;Si No Te Tengo / Ángel / Aquello Que Pasó;;
may-23;Spotify;#¿NOMBRE?;Natanael Cano, Peso Pluma, Gabito Ballesteros;AMG;;
may-23;Spotify;#¿NOMBRE?;Jairo Vera, Darkiel, Gino Mella, Best, Bayriton;ADICTO (feat. Best, Bayriton);;
may-23;Spotify;#¿NOMBRE?;Feid;REMIX EXCLUSIVO;;
may-23;Spotify;#¿NOMBRE?;KAROL G, Quevedo;PERO TÚ;;
may-23;Spotify;#¿NOMBRE?;Big One, Emilia, Callejero Fino;En La Intimidad | CROSSOVER #1;;
may-23;Spotify;#¿NOMBRE?;Dainesitta, Jairo Vera;MOOD;;
may-23;Spotify;#¿NOMBRE?;Anuel AA, Haze;Amanece;;
may-23;Spotify;#¿NOMBRE?;Nicki Nicole, Milo j;DISPARA ***;;
jun-23;Spotify;#¿NOMBRE?;Gino Mella, Jairo Vera, Best;EL AMOR DE TU VIDA;;
jun-23;Spotify;#¿NOMBRE?;Big One, FMK, Ke Personajes;Un Finde | CROSSOVER #2;;
jun-23;Spotify;#¿NOMBRE?;LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK;Los del Espacio;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein, Mateo on the Beatz;UNA EN UN MILLÓN;;
jun-23;Spotify;#¿NOMBRE?;Eslabon Armado, Peso Pluma;Ella Baila Sola;;
jun-23;Spotify;#¿NOMBRE?;Grupo Frontera, Bad Bunny;un x100to;;
jun-23;Spotify;#¿NOMBRE?;Feid, Young Miko;CLASSY 101;;
jun-23;Spotify;#¿NOMBRE?;Bad Bunny;WHERE SHE GOES;;
jun-23;Spotify;#¿NOMBRE?;Nickoog Clk, Jere Klein;XQ TAN SOLA?;;
jun-23;Spotify;#¿NOMBRE?;Lucky Brown, Gino Mella, Valdi;Me Veo Rico;;
jun-23;Spotify;#¿NOMBRE?;Yng Lvcas, Peso Pluma;La Bebe - Remix;;
jun-23;Spotify;#¿NOMBRE?;Sky Rompiendo, Feid, Myke Towers;El Cielo;;
jun-23;Spotify;#¿NOMBRE?;Myke Towers;LALA;;
jun-23;Spotify;#¿NOMBRE?;KAROL G;AMARGURA;;
jun-23;Spotify;#¿NOMBRE?;KAROL G, Shakira;TQG;;
jun-23;Spotify;#¿NOMBRE?;Gino Mella;#¿NOMBRE?;;
jun-23;Spotify;#¿NOMBRE?;ITHAN NY, Jere Klein;Millonarios Juntos;;
jun-23;Spotify;#¿NOMBRE?;Pailita, Fran C;Venga Pa' Acá;;
jun-23;Spotify;#¿NOMBRE?;Yandel, Feid, Daddy Yankee;Yankee 150;;
jun-23;Spotify;#¿NOMBRE?;Jairo Vera, Juanka;MADRID;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein, Fran C;Donde?;;
jun-23;Spotify;#¿NOMBRE?;Bizarrap, Peso Pluma;Peso Pluma: Bzrp Music Sessions, Vol. 55;;
jun-23;Spotify;#¿NOMBRE?;El Jordan 23, Big Cvyu;BELLAKITA;;
jun-23;Spotify;#¿NOMBRE?;Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff;LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff);;
jun-23;Spotify;#¿NOMBRE?;Bizarrap, Rauw Alejandro;Rauw Alejandro: Bzrp Music Sessions, Vol. 56;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein;Ram;;
jun-23;Spotify;#¿NOMBRE?;Piero 47, King Fly;Amiri Jeans;;
jun-23;Spotify;#¿NOMBRE?;FloyyMenor;pa la europa;;
jun-23;Spotify;#¿NOMBRE?;Aqua VS, FloyyMenor, Lewis Somes;RICKY RICON;;
jun-23;Spotify;#¿NOMBRE?;Ke Personajes, Onda Sabanera;Pobre Corazón - En Vivo;;
jun-23;Spotify;#¿NOMBRE?;Yandel, Feid;Yandel 150;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein;Ya No Pienso en Ti;;
jun-23;Spotify;#¿NOMBRE?;El Jordan 23, los patos feos inc, Nes;Cabaña;;
jun-23;Spotify;#¿NOMBRE?;Maria Becerra;CORAZÓN VACÍO;;
jun-23;Spotify;#¿NOMBRE?;Ozuna, Feid;Hey Mor;;
jun-23;Spotify;#¿NOMBRE?;Gino Mella, Best;TE EXO DE MENOS :(;;
jun-23;Spotify;#¿NOMBRE?;Lucky Brown, Fran C;Toda Guapa;;
jun-23;Spotify;#¿NOMBRE?;KAROL G, Romeo Santos;X SI VOLVEMOS;;
jun-23;Spotify;#¿NOMBRE?;El Jordan 23, Big Cvyu;SHERATON;;
jun-23;Spotify;#¿NOMBRE?;Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey;Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix;;
jun-23;Spotify;#¿NOMBRE?;ROSALÍA, Rauw Alejandro;BESO;;
jun-23;Spotify;#¿NOMBRE?;Manuel Turizo;La Bachata;;
jun-23;Spotify;#¿NOMBRE?;Wolfine, Ñejo;Escápate Conmigo - Remix;;
jun-23;Spotify;#¿NOMBRE?;SAIKO, Quevedo, Feid, Mora;POLARIS - Remix;;
jun-23;Spotify;#¿NOMBRE?;Gino Mella, Best;Viviendo El Proceso <3;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein, Balbi El Chamako, El BAI;Ibiza;;
jun-23;Spotify;#¿NOMBRE?;Feid;Normal;;
jun-23;Spotify;#¿NOMBRE?;Feid;Feliz Cumpleaños Ferxxo;;
jun-23;Spotify;#¿NOMBRE?;Duki, JHAYCO;RoCKSTAR 2.0;;
jun-23;Spotify;#¿NOMBRE?;Luck Ra, La K'onga, Ke Personajes;Ya No Vuelvas (Versión Cuarteto);;
jun-23;Spotify;#¿NOMBRE?;Feid;CHORRITO PA LAS ANIMAS;;
jun-23;Spotify;#¿NOMBRE?;Cris Mj;Su Altura;;
jun-23;Spotify;#¿NOMBRE?;KAROL G;MIENTRAS ME CURO DEL CORA;;
jun-23;Spotify;#¿NOMBRE?;Eladio Carrion, Bad Bunny;Coco Chanel;;
jun-23;Spotify;#¿NOMBRE?;Jimin;Like Crazy;;
jun-23;Spotify;#¿NOMBRE?;Milo j, Taiu;Rara Vez;;
jun-23;Spotify;#¿NOMBRE?;Plan B;Es un Secreto;;
jun-23;Spotify;#¿NOMBRE?;Bad Bunny, Chencho Corleone;Me Porto Bonito;;
jun-23;Spotify;#¿NOMBRE?;Nickoog Clk, ITHAN NY, Lucky Brown, Izahn;Glocko;;
jun-23;Spotify;#¿NOMBRE?;Feid, Sean Paul;Niña Bonita;;
jun-23;Spotify;#¿NOMBRE?;Pailita;Me Acordé de Ti;;
jun-23;Spotify;#¿NOMBRE?;Mora, Feid;LA INOCENTE;;
jun-23;Spotify;#¿NOMBRE?;Shakira;Acróstico - Milan + Sasha;;
jun-23;Spotify;#¿NOMBRE?;Marcianeke, Jere Klein, Gold Music;Muñeca;;
jun-23;Spotify;#¿NOMBRE?;Bizarrap, Quevedo;Quevedo: Bzrp Music Sessions, Vol. 52;;
jun-23;Spotify;#¿NOMBRE?;Anuel AA, Mambo Kingz, DJ Luian;Mas Rica Que Ayer;;
jun-23;Spotify;#¿NOMBRE?;Duki;antes de perderte (OG VERSION);;
jun-23;Spotify;#¿NOMBRE?;ITHAN NY, Galee Galee, Piero 47;X5;;
jun-23;Spotify;#¿NOMBRE?;Chiko Alfa, Jairo Vera, Giuliano Yankees, Djay W;PANAMERA (feat. Djay W);;
jun-23;Spotify;#¿NOMBRE?;Nicky Jam, Feid;69;;
jun-23;Spotify;#¿NOMBRE?;Yahritza Y Su Esencia, Grupo Frontera;Frágil;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein;6.5;;
jun-23;Spotify;#¿NOMBRE?;Ke Personajes;Si No Te Tengo / Ángel / Aquello Que Pasó;;
jun-23;Spotify;#¿NOMBRE?;Bad Bunny, Bomba Estéreo;Ojitos Lindos;;
jun-23;Spotify;#¿NOMBRE?;Jere Klein, Lucky Brown;Mandame Tu Ubi;;
jun-23;Spotify;#¿NOMBRE?;Brray, JHAYCO, Ryan Castro;Corazón Roto - Remix;;
jun-23;Spotify;#¿NOMBRE?;TINI;Cupido;;
jun-23;Spotify;#¿NOMBRE?;KAROL G;PROVENZA;;
jun-23;Spotify;#¿NOMBRE?;Jairo Vera, Darkiel, Gino Mella;HABLA;;
jun-23;Spotify;#¿NOMBRE?;Cris Mj;Una Noche en Medellín;;
jun-23;Spotify;#¿NOMBRE?;Yong Bryel, King Savagge, Nickoog Clk, Sayian Jimmy, Vivete La Music;Le Dai Tu Corte;;
jun-23;Spotify;#¿NOMBRE?;Bizarrap, Shakira;Shakira: Bzrp Music Sessions, Vol. 53;;
jun-23;Spotify;#¿NOMBRE?;Ke Personajes;Adiós Amor / Oye Mujer;;
jun-23;Spotify;#¿NOMBRE?;Bad Gyal, Tokischa, Young Miko;Chulo pt.2;;
jun-23;Spotify;#¿NOMBRE?;Rauw Alejandro, Bizarrap;BABY HELLO;;
jun-23;Spotify;#¿NOMBRE?;Damas Gratis, Ke Personajes;Costumbres - Vivo;;
jun-23;Spotify;#¿NOMBRE?;Jairo Vera, Best;Con Puras de 25;;
jun-23;Spotify;#¿NOMBRE?;Quevedo;PUNTO G;;
jun-23;Spotify;#¿NOMBRE?;Lucky Brown, Jere Klein, Valdi;Vengo De La Brea;;
jun-23;Spotify;#¿NOMBRE?;El Jordan 23, Pailita;Ropa Cara;;
