Fecha;Medio;Posición;Artista;Canción;Género;Nacionalidad
abr-22;Radio;#¿NOMBRE?;Pharrell Williams;Happy;;
abr-22;Radio;#¿NOMBRE?;Dua Lipa;Love Again;;
abr-22;Radio;#¿NOMBRE?;Grupo Quetzal;El Condor Pasa;;
abr-22;Radio;#¿NOMBRE?;Daviddk;Tiki Taka;;
abr-22;Radio;#¿NOMBRE?;Rosalía;Candy;;
abr-22;Radio;#¿NOMBRE?;Julieta Venegas;Mismo Amor;;
abr-22;Radio;#¿NOMBRE?;SIA;Chandelier;;
abr-22;Radio;#¿NOMBRE?;Ed Sheeran;Bad Habits;;
abr-22;Radio;#¿NOMBRE?;Tiësto & Karol G;Don't Be Shy;;
abr-22;Radio;#¿NOMBRE?;Dire Straits;Sultans Of Swing;;
abr-22;Radio;#¿NOMBRE?;Tones And I;Dance Monkey;;
abr-22;Radio;#¿NOMBRE?;Cami;Aquí Estoy;;
abr-22;Radio;#¿NOMBRE?;Blessd, Justin Quiles, Lenny Tavárez;Medallo;;
abr-22;Radio;#¿NOMBRE?;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;;
abr-22;Radio;#¿NOMBRE?;Mon Laferte;Amárrame Feat. Juanes;;
abr-22;Radio;#¿NOMBRE?;Nicky Jam;Ojos Rojos;;
abr-22;Radio;#¿NOMBRE?;Ak4:20, Pailita, & Cris Mj;Me Arrepentí;;
abr-22;Radio;#¿NOMBRE?;Shawn Mendes;When You're Gone;;
abr-22;Radio;#¿NOMBRE?;Tiago Pzk;Hablando De Love;;
abr-22;Radio;#¿NOMBRE?;Paloma Mami;Fingías;;
abr-22;Radio;#¿NOMBRE?;Marc Anthony;Mala;;
abr-22;Radio;#¿NOMBRE?;Paloma Mami;No Te Enamores;;
abr-22;Radio;#¿NOMBRE?;Luis Fonsi Feat. Demi Lovato;Echame La Culpa;;
abr-22;Radio;#¿NOMBRE?;The Weeknd;Take My Breath;;
abr-22;Radio;#¿NOMBRE?;Morat;Llamada Perdida;;
abr-22;Radio;#¿NOMBRE?;Maroon 5;Memories;;
abr-22;Radio;#¿NOMBRE?;Mon Laferte;El Beso;;
abr-22;Radio;#¿NOMBRE?;The Kid Laroi & Justin Bieber;Stay;;
abr-22;Radio;#¿NOMBRE?;JESSE & JOY;Respirar;;
abr-22;Radio;#¿NOMBRE?;Daddy Yankee, Pitbull;Hot;;
abr-22;Radio;#¿NOMBRE?;Harry Styles;Adore You;;
abr-22;Radio;#¿NOMBRE?;Ed Sheeran;Shivers;;
abr-22;Radio;#¿NOMBRE?;Marcianeke & Pailita;Dimelo Ma;;
abr-22;Radio;#¿NOMBRE?;Justin Timberlake;CAN'T STOP THE FEELING! (Original Song From Dreamworks);;
abr-22;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic;Skate;;
abr-22;Radio;#¿NOMBRE?;The Weeknd;Save Your Tears (With Ariana Grande) (Remix);;
abr-22;Radio;#¿NOMBRE?;Megan Thee Stallion & Dua Lipa;Sweetest Pie;;
abr-22;Radio;#¿NOMBRE?;Daft Punk;Get Lucky Feat. Pharrell Williams;;
abr-22;Radio;#¿NOMBRE?;Camilo & Evaluna Montaner;Indigo;;
abr-22;Radio;#¿NOMBRE?;Marcianeke;Que Pasa;;
abr-22;Radio;#¿NOMBRE?;Karol G, Nicki Minaj;TUSA;;
abr-22;Radio;#¿NOMBRE?;The Weeknd;Sacrifice;;
abr-22;Radio;#¿NOMBRE?;Joss Stone;Super Duper Love;;
abr-22;Radio;#¿NOMBRE?;Ed Sheeran;Shape Of You;;
abr-22;Radio;#¿NOMBRE?;Santaferia;Algún Día Volverás;;
abr-22;Radio;#¿NOMBRE?;Los Bunkers;Llueve Sobre La Ciudad;;
abr-22;Radio;#¿NOMBRE?;Los Vasquez;Miénteme Una Vez;;
abr-22;Radio;#¿NOMBRE?;Aventura, Bad Bunny;Volvi;;
abr-22;Radio;#¿NOMBRE?;Santaferia;Sakate Uno;;
abr-22;Radio;#¿NOMBRE?;Cnco;Party, Humo Y Alcohol;;
abr-22;Radio;#¿NOMBRE?;Cami;Querida Rosa;;
abr-22;Radio;#¿NOMBRE?;Los Bunkers;Bailando Solo;;
abr-22;Radio;#¿NOMBRE?;Gepe;Fruta Y Te;;
abr-22;Radio;#¿NOMBRE?;The Weeknd;I Feel It Coming Feat. Daft Punk;;
abr-22;Radio;#¿NOMBRE?;Los Angeles Azules, Nicki Nicole;Otra Noche;;
abr-22;Radio;#¿NOMBRE?;Coldplay;Viva La Vida;;
abr-22;Radio;#¿NOMBRE?;Tini & L-Gante;Bar;;
abr-22;Radio;#¿NOMBRE?;Peaches Feat. Daniel Caesar, Giveon;Peaches Feat. Daniel Caesar, Giveon;;
abr-22;Radio;#¿NOMBRE?;Olivia Rodrigo;Drivers License;;
abr-22;Radio;#¿NOMBRE?;Mon Laferte;Amor Completo;;
abr-22;Radio;#¿NOMBRE?;Daddy Yankee;Agua;;
may-22;Radio;#¿NOMBRE?;Harry Styles;As It Was;;
may-22;Radio;#¿NOMBRE?;Polimá Westcoast & Pailita;ULTRA SOLO;;
may-22;Radio;#¿NOMBRE?;Elton John, Dua Lipa;Cold Heart (PNAU Remix);;
may-22;Radio;#¿NOMBRE?;Sebastián Yatra;Tacones Rojos;;
may-22;Radio;#¿NOMBRE?;Becky G & Karol G;Mamiii;;
may-22;Radio;#¿NOMBRE?;Karol G;PROVENZA;;
may-22;Radio;#¿NOMBRE?;Standly;Pegate;;
may-22;Radio;#¿NOMBRE?;Camila Cabello Feat. Ed Sheeran;Bam Bam;;
may-22;Radio;#¿NOMBRE?;Cris Mj;Una Noche En Medellín;;
may-22;Radio;#¿NOMBRE?;Rauw Alejandro Y Chencho Corleone;Desesperados;;
may-22;Radio;#¿NOMBRE?;Zzoilo, Aitana;Mon Amour (Remix);;
may-22;Radio;#¿NOMBRE?;Ak4:20, Pailita, & Cris Mj;Me Arrepentí;;
may-22;Radio;#¿NOMBRE?;Adele;Easy On Me;;
may-22;Radio;#¿NOMBRE?;Shakira & Rauw Alejandro;Te Felicito;;
may-22;Radio;#¿NOMBRE?;Daddy Yankee;RUMBATON;;
may-22;Radio;#¿NOMBRE?;Los Bunkers;Bailando Solo;;
may-22;Radio;#¿NOMBRE?;BACILOS;Toca Madera;;
may-22;Radio;#¿NOMBRE?;Wisin, Camilo Y Los Legendarios;Buenos Días;;
may-22;Radio;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;;
may-22;Radio;#¿NOMBRE?;J Balvin, Ed Sheeran;Sigue;;
may-22;Radio;#¿NOMBRE?;Farruko;Pepas;;
may-22;Radio;#¿NOMBRE?;Charles & Eddie;Would I Lie To You?;;
may-22;Radio;#¿NOMBRE?;Luis Fonsi;Despacito (Featuring Daddy Yankee);;
may-22;Radio;#¿NOMBRE?;Bizarrap;Tiago PZK: Bzrp Music Sessions, Vol. 48;;
may-22;Radio;#¿NOMBRE?;Lizzo;About Damn Time;;
may-22;Radio;#¿NOMBRE?;Tini & Beéle;Fantasi;;
may-22;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak;Leave The Door Open;;
may-22;Radio;#¿NOMBRE?;Dua Lipa;Don't Start Now;;
may-22;Radio;#¿NOMBRE?;Jhay Cortez, Anuel Aa;Ley Seca;;
may-22;Radio;#¿NOMBRE?;Eix, Dalex, Juhn;Tour (Remix);;
may-22;Radio;#¿NOMBRE?;Trueno;Dance Crip;;
may-22;Radio;#¿NOMBRE?;Shawn Mendes;When You're Gone;;
may-22;Radio;#¿NOMBRE?;Luis Fonsi;Dolce;;
may-22;Radio;#¿NOMBRE?;Harry Styles;Watermelon Sugar;;
may-22;Radio;#¿NOMBRE?;Mon Laferte;Tu Falta De Querer;;
may-22;Radio;#¿NOMBRE?;Ricky Martin & Paloma Mami;Que Rico Fuera;;
may-22;Radio;#¿NOMBRE?;The Weeknd;Blinding Lights;;
may-22;Radio;#¿NOMBRE?;Abel Pintos & Francisca Valenzuela;Abrazandonos;;
may-22;Radio;#¿NOMBRE?;Paulo Londra;Plan A;;
may-22;Radio;#¿NOMBRE?;Danny Ocean;Fuera Del Mercado;;
may-22;Radio;#¿NOMBRE?;Grupo Quetzal;El Condor Pasa;;
may-22;Radio;#¿NOMBRE?;R.E.M.;Everybody Hurts;;
may-22;Radio;#¿NOMBRE?;Américo;Aqui Abajo;;
may-22;Radio;#¿NOMBRE?;Pharrell Williams;Happy;;
may-22;Radio;#¿NOMBRE?;Doja Cat;Woman [Explicit];;
may-22;Radio;#¿NOMBRE?;Luis Fonsi, Ozuna;Imposible;;
may-22;Radio;#¿NOMBRE?;Dua Lipa;Love Again;;
may-22;Radio;#¿NOMBRE?;Paloma Mami;Fingías;;
may-22;Radio;#¿NOMBRE?;Rosalía;Candy;;
may-22;Radio;#¿NOMBRE?;Sam Smith;Love Me More;;
may-22;Radio;#¿NOMBRE?;Dire Straits;Sultans Of Swing;;
may-22;Radio;#¿NOMBRE?;The Kid Laroi & Justin Bieber;Stay;;
may-22;Radio;#¿NOMBRE?;Tones And I;Dance Monkey;;
may-22;Radio;#¿NOMBRE?;Coldplay, Bts;My Universe;;
may-22;Radio;#¿NOMBRE?;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;;
may-22;Radio;#¿NOMBRE?;Ed Sheeran;Bad Habits;;
may-22;Radio;#¿NOMBRE?;Los Nocheros;Mama, Mamá (Live);;
may-22;Radio;#¿NOMBRE?;Tiago Pzk, Lit Killah;ENTRE NOSOTROS REMIX;;
may-22;Radio;#¿NOMBRE?;Shania Twain;Man! I Feel Like A Woman!;;
may-22;Radio;#¿NOMBRE?;Maluma;Sobrio;;
may-22;Radio;#¿NOMBRE?;Carlos Vives Y Camilo;Baloncito Viejo;;
may-22;Radio;#¿NOMBRE?;Paloma Mami;No Te Enamores;;
may-22;Radio;#¿NOMBRE?;The Weeknd;Take My Breath;;
may-22;Radio;#¿NOMBRE?;Tiësto & Karol G;Don't Be Shy;;
may-22;Radio;#¿NOMBRE?;Daddy Yankee, Rauw Alejandro, Nile Rodgers;Agua;;
may-22;Radio;#¿NOMBRE?;Nicky Jam;Ojos Rojos;;
may-22;Radio;#¿NOMBRE?;Mon Laferte;Amor Completo;;
may-22;Radio;#¿NOMBRE?;Coldplay;Viva La Vida;;
may-22;Radio;#¿NOMBRE?;The Weeknd;Sacrifice;;
may-22;Radio;#¿NOMBRE?;Mon Laferte;Amárrame Feat. Juanes;;
may-22;Radio;#¿NOMBRE?;Los Auténticos Decadentes;El Murguero;;
may-22;Radio;#¿NOMBRE?;Tiago Pzk;Hablando De Love;;
may-22;Radio;#¿NOMBRE?;Yanni;Nightingale (Live);;
may-22;Radio;#¿NOMBRE?;Camilo & Evaluna Montaner;Indigo;;
may-22;Radio;#¿NOMBRE?;Marcianeke & Pailita;Dimelo Ma;;
may-22;Radio;#¿NOMBRE?;Zion & Lennox;Brisa Ft. Danny Ocean;;
may-22;Radio;#¿NOMBRE?;Daft Punk;Get Lucky Feat. Pharrell Williams;;
may-22;Radio;#¿NOMBRE?;Cabello, Camila / Becerra, Maria;Hasta Los Dientes;;
may-22;Radio;#¿NOMBRE?;Lil Fresh;Sateo;;
may-22;Radio;#¿NOMBRE?;Denise Rosenthal;Lucha En Equilibrio;;
may-22;Radio;#¿NOMBRE?;Santaferia;Algún Día Volverás;;
may-22;Radio;#¿NOMBRE?;Marco Antonio Solís;Si No Te Hubieras Ido;;
may-22;Radio;#¿NOMBRE?;Julieta Venegas;Mismo Amor;;
may-22;Radio;#¿NOMBRE?;Ed Sheeran;Shivers;;
may-22;Radio;#¿NOMBRE?;Daddy Yankee, Pitbull;Hot;;
may-22;Radio;#¿NOMBRE?;Mon Laferte;Algo Es Mejor;;
may-22;Radio;#¿NOMBRE?;Justin Timberlake;CAN'T STOP THE FEELING! (Original Song From Dreamworks);;
may-22;Radio;#¿NOMBRE?;Alesso, Katy Perry;When I'm Gone;;
may-22;Radio;#¿NOMBRE?;Olivia Rodrigo;Drivers License;;
may-22;Radio;#¿NOMBRE?;Denise Rosenthal;Agua Segura;;
may-22;Radio;#¿NOMBRE?;Jonathan Cain;Body Language;;
may-22;Radio;#¿NOMBRE?;Los Bunkers;Llueve Sobre La Ciudad;;
may-22;Radio;#¿NOMBRE?;Blessd, Justin Quiles, Lenny Tavárez;Medallo;;
may-22;Radio;#¿NOMBRE?;Karol G, Nicki Minaj;TUSA;;
may-22;Radio;#¿NOMBRE?;Maroon 5;Memories;;
may-22;Radio;#¿NOMBRE?;Marc Anthony;Mala;;
may-22;Radio;#¿NOMBRE?;Tini & L-Gante;Bar;;
may-22;Radio;#¿NOMBRE?;Adele;Someone Like You;;
may-22;Radio;#¿NOMBRE?;Daviddk;Tiki Taka;;
may-22;Radio;#¿NOMBRE?;Justin Bieber;Peaches Feat. Daniel Caesar, Giveon;;
jun-22;Radio;#¿NOMBRE?;Harry Styles;As It Was;;
jun-22;Radio;#¿NOMBRE?;Shakira & Rauw Alejandro;Te Felicito;;
jun-22;Radio;#¿NOMBRE?;Karol G;PROVENZA;;
jun-22;Radio;#¿NOMBRE?;Polimá Westcoast & Pailita;ULTRA SOLO;;
jun-22;Radio;#¿NOMBRE?;Lizzo;About Damn Time;;
jun-22;Radio;#¿NOMBRE?;Sebastián Yatra;Tacones Rojos;;
jun-22;Radio;#¿NOMBRE?;Becky G & Karol G;Mamiii;;
jun-22;Radio;#¿NOMBRE?;Standly;Pegate;;
jun-22;Radio;#¿NOMBRE?;Cris Mj;Una Noche En Medellín;;
jun-22;Radio;#¿NOMBRE?;Camila Cabello Feat. Ed Sheeran;Bam Bam;;
jun-22;Radio;#¿NOMBRE?;Rauw Alejandro Y Chencho Corleone;Desesperados;;
jun-22;Radio;#¿NOMBRE?;Elton John, Dua Lipa;Cold Heart (PNAU Remix);;
jun-22;Radio;#¿NOMBRE?;Ak4:20, Pailita, & Cris Mj;Me Arrepentí;;
jun-22;Radio;#¿NOMBRE?;Camilo;Pegao;;
jun-22;Radio;#¿NOMBRE?;Daddy Yankee;RUMBATON;;
jun-22;Radio;#¿NOMBRE?;Adele;Easy On Me;;
jun-22;Radio;#¿NOMBRE?;Farruko;Pepas;;
jun-22;Radio;#¿NOMBRE?;BACILOS;Toca Madera;;
jun-22;Radio;#¿NOMBRE?;Sam Smith;Love Me More;;
jun-22;Radio;#¿NOMBRE?;Zion & Lennox;Brisa Ft. Danny Ocean;;
jun-22;Radio;#¿NOMBRE?;Charles & Eddie;Would I Lie To You?;;
jun-22;Radio;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;;
jun-22;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak;Leave The Door Open;;
jun-22;Radio;#¿NOMBRE?;Morat Con Duki;Paris;;
jun-22;Radio;#¿NOMBRE?;Zzoilo, Aitana;Mon Amour (Remix);;
jun-22;Radio;#¿NOMBRE?;Bizarrap;Tiago PZK: Bzrp Music Sessions, Vol. 48;;
jun-22;Radio;#¿NOMBRE?;Los Bunkers;Bailando Solo;;
jun-22;Radio;#¿NOMBRE?;Eix, Dalex, Juhn;Tour (Remix);;
jun-22;Radio;#¿NOMBRE?;Los Auténticos Decadentes;El Murguero;;
jun-22;Radio;#¿NOMBRE?;Harry Styles;Late Night Talking;;
jun-22;Radio;#¿NOMBRE?;Shawn Mendes;When You're Gone;;
jun-22;Radio;#¿NOMBRE?;Só Pra Contrariar;Cuando Acaba El Placer;;
jun-22;Radio;#¿NOMBRE?;R.E.M.;Everybody Hurts;;
jun-22;Radio;#¿NOMBRE?;Polimá Westcoast, Pailita, Feid;ULTRA SOLO Remix;;
jun-22;Radio;#¿NOMBRE?;Bad Bunny;Despues De La Playa;;
jun-22;Radio;#¿NOMBRE?;Cami;Querida Rosa;;
jun-22;Radio;#¿NOMBRE?;Francisca Valenzuela;DAR Y DAR;;
jun-22;Radio;#¿NOMBRE?;Shootter Ledo;Pa Que Sude Feat. Shootter Ledo (Gonna Make You Sweat);;
jun-22;Radio;#¿NOMBRE?;The Weeknd;Blinding Lights;;
jun-22;Radio;#¿NOMBRE?;Wisin, Camilo Y Los Legendarios;Buenos Días;;
jun-22;Radio;#¿NOMBRE?;Grupo Quetzal;El Condor Pasa;;
jun-22;Radio;#¿NOMBRE?;Harry Styles;Watermelon Sugar;;
jun-22;Radio;#¿NOMBRE?;Danny Ocean;Fuera Del Mercado;;
jun-22;Radio;#¿NOMBRE?;Mon Laferte;Tu Falta De Querer;;
jun-22;Radio;#¿NOMBRE?;J Balvin, Ed Sheeran;Sigue;;
jun-22;Radio;#¿NOMBRE?;Billy Idol;Eyes Without A Face;;
jun-22;Radio;#¿NOMBRE?;Dua Lipa;Don't Start Now;;
jun-22;Radio;#¿NOMBRE?;Pharrell Williams;Happy;;
jun-22;Radio;#¿NOMBRE?;Alex Rose & Wisin & Yandel;Sentido;;
jun-22;Radio;#¿NOMBRE?;Cami;Aquí Estoy;;
jun-22;Radio;#¿NOMBRE?;Ricky Martin & Paloma Mami;Que Rico Fuera;;
jun-22;Radio;#¿NOMBRE?;Rosalía;Candy;;
jun-22;Radio;#¿NOMBRE?;Kapla Y Miky;Bajo Perfil;;
jun-22;Radio;#¿NOMBRE?;Coldplay, Bts;My Universe;;
jun-22;Radio;#¿NOMBRE?;Trueno;Dance Crip;;
jun-22;Radio;#¿NOMBRE?;Tini & Beéle;Fantasi;;
jun-22;Radio;#¿NOMBRE?;Doja Cat;Woman [Explicit];;
jun-22;Radio;#¿NOMBRE?;Dua Lipa;LEVITATING;;
jun-22;Radio;#¿NOMBRE?;Camila Cabello / Maria Becerra;Hasta Los Dientes;;
jun-22;Radio;#¿NOMBRE?;Danny Ocean;Me Rehuso;;
jun-22;Radio;#¿NOMBRE?;Dua Lipa;Love Again;;
jun-22;Radio;#¿NOMBRE?;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;;
jun-22;Radio;#¿NOMBRE?;Paloma Mami;Fingías;;
jun-22;Radio;#¿NOMBRE?;Bad Bunny, Bomba Estéreo;Ojitos Lindos;;
jun-22;Radio;#¿NOMBRE?;Steve Jablonsky;No Sacrifice, No Victory;;
jun-22;Radio;#¿NOMBRE?;Abel Pintos & Francisca Valenzuela;Abrazandonos;;
jun-22;Radio;#¿NOMBRE?;Ed Sheeran;Bad Habits;;
jun-22;Radio;#¿NOMBRE?;Marco Antonio Solís;Si No Te Hubieras Ido;;
jun-22;Radio;#¿NOMBRE?;Américo;Aqui Abajo;;
jun-22;Radio;#¿NOMBRE?;Tones And I;Dance Monkey;;
jun-22;Radio;#¿NOMBRE?;Ed Sheeran;Shape Of You;;
jun-22;Radio;#¿NOMBRE?;Los Bunkers;Llueve Sobre La Ciudad;;
jun-22;Radio;#¿NOMBRE?;The Kid Laroi & Justin Bieber;Stay;;
jun-22;Radio;#¿NOMBRE?;Maluma;Sobrio;;
jun-22;Radio;#¿NOMBRE?;Anitta;Envolver (Justin Quiles Remix);;
jun-22;Radio;#¿NOMBRE?;Olivia Rodrigo;Drivers License;;
jun-22;Radio;#¿NOMBRE?;Los Tres;La Espada Y La Pared;;
jun-22;Radio;#¿NOMBRE?;The Weeknd;Take My Breath;;
jun-22;Radio;#¿NOMBRE?;Daft Punk;Get Lucky Feat. Pharrell Williams;;
jun-22;Radio;#¿NOMBRE?;Paulo Londra;Plan A;;
jun-22;Radio;#¿NOMBRE?;Justin Timberlake;CAN'T STOP THE FEELING!;;
jun-22;Radio;#¿NOMBRE?;Mon Laferte;Amárrame Feat. Juanes;;
jun-22;Radio;#¿NOMBRE?;Daddy Yankee, Rauw Alejandro, Nile Rodgers;Agua;;
jun-22;Radio;#¿NOMBRE?;Marcianeke & Pailita;Dimelo Ma;;
jun-22;Radio;#¿NOMBRE?;Camilo & Evaluna Montaner;Indigo;;
jun-22;Radio;#¿NOMBRE?;Deorro, Los Tucanes De Tijuana & Mau y Ricky;Yo Las Pongo;;
jun-22;Radio;#¿NOMBRE?;Tiago Pzk, Lit Killah, Maria Becerra;ENTRE NOSOTROS REMIX;;
jun-22;Radio;#¿NOMBRE?;The Weeknd;Sacrifice;;
jun-22;Radio;#¿NOMBRE?;Mon Laferte;Amor Completo;;
jun-22;Radio;#¿NOMBRE?;Tiësto & Karol G;Don't Be Shy;;
jun-22;Radio;#¿NOMBRE?;Santa Pachanga;Yo Te Juro;;
jun-22;Radio;#¿NOMBRE?;Los Vasquez;Juana Maria;;
jun-22;Radio;#¿NOMBRE?;Los Prisioneros;Tren Al Sur;;
jun-22;Radio;#¿NOMBRE?;Coldplay;Viva La Vida;;
jun-22;Radio;#¿NOMBRE?;Luis Fonsi, Daddy Yankee;Despacito (Featuring Daddy Yankee);;
jun-22;Radio;#¿NOMBRE?;Prince Royce & Maria Becerra;Te Espero;;
jun-22;Radio;#¿NOMBRE?;Café Tacvba;Eres;;
jun-22;Radio;#¿NOMBRE?;JESSE & JOY;Dueles;;
jun-22;Radio;#¿NOMBRE?;Maroon 5;Memories;;
jun-22;Radio;#¿NOMBRE?;Nicky Jam;Ojos Rojos;;
jul-22;Radio;#¿NOMBRE?;Shakira & Rauw Alejandro;Te Felicito;;
jul-22;Radio;#¿NOMBRE?;Harry Styles;As It Was;;
jul-22;Radio;#¿NOMBRE?;Karol G;PROVENZA;;
jul-22;Radio;#¿NOMBRE?;Polimá Westcoast, Pailita, Feid;ULTRA SOLO Remix;;
jul-22;Radio;#¿NOMBRE?;Sebastián Yatra;Tacones Rojos;;
jul-22;Radio;#¿NOMBRE?;Polimá Westcoast, Pailita, Feid;ULTRA SOLO Remix;;
jul-22;Radio;#¿NOMBRE?;Camilo;Pegao;;
jul-22;Radio;#¿NOMBRE?;Becky G & Karol G;Mamiii;;
jul-22;Radio;#¿NOMBRE?;Elton John, Dua Lipa;Cold Heart (PNAU Remix);;
jul-22;Radio;#¿NOMBRE?;Francisca Valenzuela;DAR Y DAR;;
jul-22;Radio;#¿NOMBRE?;Harry Styles;Late Night Talking;;
jul-22;Radio;#¿NOMBRE?;Soda Stereo;Te Hacen Falta Vitaminas;;
jul-22;Radio;#¿NOMBRE?;John Tesh;L'Aquila;;
jul-22;Radio;#¿NOMBRE?;The Weeknd;Blinding Lights;;
jul-22;Radio;#¿NOMBRE?;Cris Mj;Una Noche En Medellín;;
jul-22;Radio;#¿NOMBRE?;Adele;Easy On Me;;
jul-22;Radio;#¿NOMBRE?;Afterlife;Cry (Sunset Dream Mix);;
jul-22;Radio;#¿NOMBRE?;Ricardo Montaner;Será;;
jul-22;Radio;#¿NOMBRE?;Standly;Pegate;;
jul-22;Radio;#¿NOMBRE?;Europe;The Final Countdown;;
jul-22;Radio;#¿NOMBRE?;Mecano;Un Año Mas;;
jul-22;Radio;#¿NOMBRE?;Di Giovannis;Nublado;;
jul-22;Radio;#¿NOMBRE?;Ricardo Montaner;Me Va A Extrañar;;
jul-22;Radio;#¿NOMBRE?;Ricardo Montaner;Soy Tuyo;;
jul-22;Radio;#¿NOMBRE?;Ak4:20, Pailita, & Cris Mj;Me Arrepentí;;
jul-22;Radio;#¿NOMBRE?;Camila Cabello Feat. Ed Sheeran;Bam Bam;;
jul-22;Radio;#¿NOMBRE?;Rauw Alejandro Y Chencho Corleone;Desesperados;;
jul-22;Radio;#¿NOMBRE?;Soda Stereo;Te Hacen Falta Vitaminas;;
jul-22;Radio;#¿NOMBRE?;Charles & Eddie;Would I Lie To You?;;
jul-22;Radio;#¿NOMBRE?;Morat Con Duki;Paris;;
jul-22;Radio;#¿NOMBRE?;Bad Bunny, Bomba Estéreo;Ojitos Lindos;;
jul-22;Radio;#¿NOMBRE?;Daddy Yankee;RUMBATON;;
jul-22;Radio;#¿NOMBRE?;Jose Luis Rodriguez;LA LLAMADA DEL AMOR;;
jul-22;Radio;#¿NOMBRE?;Miguel Mateos;Cuando Seas Grande;;
jul-22;Radio;#¿NOMBRE?;Polimá Westcoast & Pailita;ULTRA SOLO;;
jul-22;Radio;#¿NOMBRE?;Chayanne;Te Amo Y Punto;;
jul-22;Radio;#¿NOMBRE?;ANTONIO JOSÉ;A Un Milímetro De Ti;;
jul-22;Radio;#¿NOMBRE?;Maluma & Chencho Corleone;Nos Comemos Vivos;;
jul-22;Radio;#¿NOMBRE?;Camilo & Alejandro Sanz;NASA;;
jul-22;Radio;#¿NOMBRE?;José Luis Rodríguez;Culpable Soy Yo;;
jul-22;Radio;#¿NOMBRE?;Eix, Dalex, Juhn;Tour (Remix);;
jul-22;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic;Leave The Door Open;;
jul-22;Radio;#¿NOMBRE?;Shootter Ledo;Pa Que Sude;;
jul-22;Radio;#¿NOMBRE?;Farruko;Pepas;;
jul-22;Radio;#¿NOMBRE?;Zzoilo, Aitana;Mon Amour (Remix);;
jul-22;Radio;#¿NOMBRE?;Ed Sheeran;Perfect Symphony (With Andrea Bocelli);;
jul-22;Radio;#¿NOMBRE?;Harry Styles;Watermelon Sugar;;
jul-22;Radio;#¿NOMBRE?;Ricardo Montaner;En El Ultimo Lugar Del Mundo;;
jul-22;Radio;#¿NOMBRE?;Bizarrap;Tiago PZK: Bzrp Music Sessions, Vol. 48;;
jul-22;Radio;#¿NOMBRE?;Kapla Y Miky;Bajo Perfil;;
jul-22;Radio;#¿NOMBRE?;Mon Laferte;Tu Falta De Querer;;
jul-22;Radio;#¿NOMBRE?;Beyoncé;Break My Soul;;
jul-22;Radio;#¿NOMBRE?;Molotov;Here We Kum;;
jul-22;Radio;#¿NOMBRE?;Dua Lipa;Don't Start Now;;
jul-22;Radio;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;;
jul-22;Radio;#¿NOMBRE?;Sebastián Yatra;TV;;
jul-22;Radio;#¿NOMBRE?;Shawn Mendes;When You're Gone;;
jul-22;Radio;#¿NOMBRE?;Pharrell Williams;Happy;;
jul-22;Radio;#¿NOMBRE?;Tiago Pzk Y Ozuna;Nos Comemos;;
jul-22;Radio;#¿NOMBRE?;Danny Ocean;Fuera Del Mercado;;
jul-22;Radio;#¿NOMBRE?;Grupo Quetzal;El Condor Pasa;;
jul-22;Radio;#¿NOMBRE?;Silvestre Dangond & Monáco;No Tenemos La Culpa;;
jul-22;Radio;#¿NOMBRE?;Paloma Mami;Fingías;;
jul-22;Radio;#¿NOMBRE?;Alex Rose & Wisin & Yandel;Sentido;;
jul-22;Radio;#¿NOMBRE?;Dua Lipa;Love Again;;
jul-22;Radio;#¿NOMBRE?;R.E.M.;Everybody Hurts;;
jul-22;Radio;#¿NOMBRE?;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;;
jul-22;Radio;#¿NOMBRE?;Sam Smith;Love Me More;;
jul-22;Radio;#¿NOMBRE?;Tones And I;Dance Monkey;;
jul-22;Radio;#¿NOMBRE?;Justin Quiles Ft Robin Schulz;AEIOU;;
jul-22;Radio;#¿NOMBRE?;Charlie Puth (Ft. Jungkook Of Bts);Left And Right;;
jul-22;Radio;#¿NOMBRE?;La Caravana Magica;Why Why Why;;
jul-22;Radio;#¿NOMBRE?;Ed Sheeran;Bad Habits;;
jul-22;Radio;#¿NOMBRE?;Guns N Roses;Sweet Child O' Mine;;
jul-22;Radio;#¿NOMBRE?;Los Bunkers;Bailando Solo;;
jul-22;Radio;#¿NOMBRE?;Santaferia;Algún Día Volverás;;
jul-22;Radio;#¿NOMBRE?;Zion & Lennox;Brisa Ft. Danny Ocean;;
jul-22;Radio;#¿NOMBRE?;Shania Twain;Man! I Feel Like A Woman!;;
jul-22;Radio;#¿NOMBRE?;DrefQuila Ft. Harry Nach;Janguear;;
jul-22;Radio;#¿NOMBRE?;J Balvin, Ed Sheeran;Sigue;;
jul-22;Radio;#¿NOMBRE?;Coldplay, Bts;My Universe;;
