Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Genero
Diciembre;Spotify;2022;78;Bad Bunny, Rauw Alejandro;Party;PR, PR;Urbano
Diciembre;Spotify;2022;79;Polimá Westcoast, Pailita;ULTRA SOLO;CL;Urbano
Diciembre;Spotify;2022;80;El Jordan 23;Bakanisimo;CL;Urbano
Diciembre;Spotify;2022;81;Shakira, Rauw Alejandro;Te Felicito;CO, PR;Pop
Diciembre;Spotify;2022;82;Cris Mj;Paz Mental;CL;Urbano
Diciembre;Spotify;2022;83;Pailita, Cris Mj, Big Cvyu;Dime Tú;CL;Urbano
Diciembre;Spotify;2022;84;Young Cister, Polimá Westcoast;SAMURAI;CL;Urbano
Diciembre;Spotify;2022;85;El Jordan 23, Standly;Bailando;CL, CL;Urbano
Diciembre;Spotify;2022;86;Don Omar;Dile;PR;Urbano
Diciembre;Spotify;2022;87;Wham!;Last Christmas;GB;Pop
Diciembre;Spotify;2022;88;Quevedo, Myke Towers;PLAYA DEL INGLÉS;PR;Urbano
Diciembre;Spotify;2022;89;Piso 21, Manuel Turizo;Los Cachos;CO, CO;Urbano
Diciembre;Spotify;2022;90;El Jordan 23;MAMI;CL;Urbano
Diciembre;Spotify;2022;91;J Balvin, Bad Bunny;LA CANCIÓN;CO, PR;Urbano
Diciembre;Spotify;2022;92;Becky G, KAROL G;MAMIII;US, CO;Urbano
Diciembre;Spotify;2022;93;Anuel AA, Jowell & Randy, De La Ghetto, Yailin la Mas Viral;La Máquina;PR, PR, PR;Urbano
Diciembre;Spotify;2022;94;Young Cister;40 GRADOS EN LA CIUDAD;CL;Urbano
Diciembre;Spotify;2022;95;Rels B;cómo dormiste?;ES;Urbano
Diciembre;Spotify;2022;96;Jairo Vera;Tarima;CL;Urbano
Diciembre;Spotify;2022;97;Myke Towers, Daddy Yankee;ULALA (OOH LA LA);PR, PR;Urbano
Diciembre;Spotify;2022;98;Pailita;Porque No Te Decides;CL;Urbano
Diciembre;Spotify;2022;99;Shamanes Crew, Pailita, Fran C;Amor de Luto - Remix;CL;Latino/Tropical
Diciembre;Spotify;2022;100;Bad Bunny;Un Ratito;PR;Urbano
