Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Genero
Octubre;Radio;2024;29;Miley Cyrus;Flowers;US;Pop
Octubre;Radio;2024;30;"Big One; Ke Personajes; Fmk";Un Finde ;"AR; AR; AR";Urbano
Octubre;Radio;2024;31;Manuel Turizo;La bachata;CO;Pop
Octubre;Radio;2024;32;Swift 047 (Fantastic Four Remix);"Enrolar Feat. Easykid; Swift 047 ";CL;Urbano
Octubre;Radio;2024;33;Sabrina Carpenter;Taste;US;Pop
Octubre;Radio;2024;34;Noche de Brujas;Oyeme;CL;Latino/Tropical
Octubre;Radio;2024;35;Myke Towers;La Falda;PR;Urbano
Octubre;Radio;2024;36;Romeo Santos;Propuesta Indecente;US;Pop
Octubre;Radio;2024;37;Justin Timberlake;Can'T Stop The Feeling! (Original;US;Pop
Octubre;Radio;2024;38;Mon Laferte;Tu Falta De Querer;MX;Pop
Octubre;Radio;2024;39;Kapo;Ohnana;CO;Latino/Tropical
Octubre;Radio;2024;40;Ke Personajes;Adiós Amor & Oye Mujer;AR;Latino/Tropical
Octubre;Radio;2024;41;Luck Ra & Nicki Nicole;Doctor ;US;Latino/Tropical
Octubre;Radio;2024;42;Emilia & Tini;La_Original.mp3;SE;Urbano
Octubre;Radio;2024;43;Pachuco y la Cubanacan;El Africano ;CL;Latino/Tropical
Octubre;Radio;2024;44;Dua Lipa;Houdini;GB;Pop
Octubre;Radio;2024;45;Kapo;UWAIE;CO;Latino/Tropical
Octubre;Radio;2024;46;Noche de Brujas;Debería odiarte ;CL;Latino/Tropical
Octubre;Radio;2024;47;Jimin;Who;KR;Pop
Octubre;Radio;2024;48;Sebastián Yatra;Tacones Rojos;CO;Pop
Octubre;Radio;2024;49;Tiago Pzk & Ke Personajes;Piel;AR;Urbano
Octubre;Radio;2024;50;Lenny Santos;Travesura ;US;Urbano
Octubre;Radio;2024;51;Maria Becerra;Agora;AR;Urbano
Octubre;Radio;2024;52;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
Octubre;Radio;2024;53;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Octubre;Radio;2024;54;Pharrell Williams;Happy;US;Pop
Octubre;Radio;2024;55;Los Prisioneros;Tren Al Sur;CL;Rock
Octubre;Radio;2024;56;Emmanuel;Bella Señora;AU;Pop
Octubre;Radio;2024;57;La Combo Tortuga;Soy Feo Pero Rico ;CL;Latino/Tropical
Octubre;Radio;2024;58;Emmanuel;La Chica De Humo;AU;Pop
Octubre;Radio;2024;59;Benson Boone;Beautiful Things;US;Pop
Octubre;Radio;2024;60;Lisa Feat. Rosalía;New Woman ;TL;Pop
Octubre;Radio;2024;61;Maluma;Contrato;CO;Urbano
Octubre;Radio;2024;62;Marco Antonio Solís;Si No Te Hubieras Ido ;MX;Latino/Tropical
Octubre;Radio;2024;63;Grupo Zumbale Primo Y Lideres De Chile;Corazon En Pedazos;CL;Latino/Tropical
Octubre;Radio;2024;64;Mon Laferte;Amor Completo;MX;Pop
Octubre;Radio;2024;65;Luck Ra & Chayanne;Un Siglo Sin Ti ;US;Latino/Tropical
Octubre;Radio;2024;66;Toto;Africa;US;Rock
Octubre;Radio;2024;67;BACILOS;Shawty (NQSDMC);US;Latino/Tropical
Octubre;Radio;2024;68;V1Nnce;Shawty;US;Electronica
Octubre;Radio;2024;69;Dua Lipa;Dance The Night;GB;Pop
Octubre;Radio;2024;70;Diego Torres;Color Esperanza;AR;Pop
Octubre;Radio;2024;71;Dua Lipa;Don't Start Now;GB;Pop
Octubre;Radio;2024;72;Joe Vasconcellos;Las Seis;CL;Rock
Octubre;Radio;2024;73;Noche de Brujas;Me Gusta Todo De Ti ;CL;Latino/Tropical
Octubre;Radio;2024;74;Bizarrap;Quevedo: Bzrp Music Sessions;AR;Urbano
Octubre;Radio;2024;75;Calvin Harris Feat Dua Lipa;One Kiss ;GB;Pop
Octubre;Radio;2024;76;"Joshe ""En La Lirica""";Curazao ;BE;Latino/Tropical
Octubre;Radio;2024;77;Santaferia;Algún Día Volveras;CL;Latino/Tropical
Octubre;Radio;2024;78;La Oreja de Van Gogh;Rosas ;ES;Pop
Octubre;Radio;2024;79;Coldplay;Viva La Vida;GB;Pop
Octubre;Radio;2024;80;Cheap Trick;Ghost Town;US;Rock
Octubre;Radio;2024;81;Francisca Valenzuela;Afortunada;CL;Rock
Octubre;Radio;2024;82;Johnny Sky;Call On Me;RD;Pop
Octubre;Radio;2024;83;Rauw Alejandro;Todo De Ti;PR;Urbano
Octubre;Radio;2024;84;Karol G;MI EX TENÍA RAZÓN;CO;Urbano
Octubre;Radio;2024;85;Emmanuel;Todo Se Derrumbo Dentro De Mi;AU;Pop
Octubre;Radio;2024;86;Marco Antonio Solis;Dónde Estará Mi Primavera ;MX;Latino/Tropical
Octubre;Radio;2024;87;Trueno;REAL GANGSTA;AR;Urbano
Octubre;Radio;2024;88;Paul McCartney;Hope Of Deliverance;GB;Pop
Octubre;Radio;2024;89;Francisca Valenzuela;Quiero Verte Más;CL;Rock
Octubre;Radio;2024;90;Danny Ocean;Me Rehuso;US;Urbano
Octubre;Radio;2024;91;Luis Fonsi;No Me Doy Por Vencido;PR;Pop
Octubre;Radio;2024;92;Camila;Todo Cambio;US;Pop
Octubre;Radio;2024;93;Rosalía;Despechá;ES;Pop
Octubre;Radio;2024;94;Taylor Swift;Fortnight ft. Post Malone;US;Pop
Octubre;Radio;2024;95;Los Tres;Quien es la que viene alli;CL;Rock
Octubre;Radio;2024;96;Los Vasquez;Juana Maria;CL;Latino/Tropical
Octubre;Radio;2024;97;Karol G Y Tiësto;Contigo ;CO;Urbano
Octubre;Radio;2024;98;"Carin Leon; Camilo";Una Vida Pasada ;"MX; ES";Pop
Octubre;Radio;2024;99;Mario Guerrero;Me Canse de tus Mentiras;CL;Pop
Octubre;Radio;2024;100;Ed Sheeran;Perfect;GB;Pop
Noviembre;Radio;2024;1;Karol G;Si Antes Te Hubiera Conocido;CO;Latino/Tropical
Noviembre;Radio;2024;2;Shakira;Soltera;CO;Pop
Noviembre;Radio;2024;3;"Los Ángeles Azules; Emilia";Perdonarte ¿Para Qué? ;"MX; SE";Latino/Tropical
Noviembre;Radio;2024;4;Rosé & Bruno Mars;Apt.;US;Pop
Noviembre;Radio;2024;5;"Lady Gaga; Bruno Mars";Die with a Smile ;"US; US";Pop
Noviembre;Radio;2024;6;Harry Styles;As It Was;GB;Pop
Noviembre;Radio;2024;7;Billie Eilish;Birds Of A Feather;US;Pop
Noviembre;Radio;2024;8;"Feid; Atl Jacob";Luna ;CO;Urbano
Noviembre;Radio;2024;9;Sebastian Yatra;Los Domingos;CO;Pop
Noviembre;Radio;2024;10;The La Planta & Valentino Merlo;Hoy ;UY;Latino/Tropical
Noviembre;Radio;2024;11;Sabrina Carpenter;Espresso;US;Pop
Noviembre;Radio;2024;12;Maria Becerra;Agora;AR;Urbano
Noviembre;Radio;2024;13;Noche de Brujas;Me Gusta Todo De Ti;CL;Latino/Tropical
Noviembre;Radio;2024;14;Los Bunkers;Bailando Solo;CL;Rock
Noviembre;Radio;2024;15;Chappell Roan;"Good Luck; Babe";US;Pop
Noviembre;Radio;2024;16;"Bizarrap; Shakira ";"Shakira: Bzrp Music Sessions; Vol. 53";"AR; CO";Urbano
Noviembre;Radio;2024;17;Luck Ra & Nicki Nicole;Doctor ;US;Latino/Tropical
Noviembre;Radio;2024;18;"Elton John; Dua Lipa";Cold Heart (PNAU Remix) ;"GB; GB";Pop
Noviembre;Radio;2024;19;Bailando Bachata;Bailando Bachata;PR;Latino/Tropical
Noviembre;Radio;2024;20;Emilia & Tini;La_Original.mp3 ;SE;Urbano
Noviembre;Radio;2024;21;"Yami Safdie; Lasso";En Otra Vida ;"AR; VE";Pop
Noviembre;Radio;2024;22;Sabrina Carpenter;Taste;US;Pop
Noviembre;Radio;2024;23;Alejandro Sanz;Palmeras en el jardín;ES;Pop
Noviembre;Radio;2024;24;The Weeknd;Blinding Lights;CA;Pop
Noviembre;Radio;2024;25;Grupo Zúmbale Primo;Tattoo ;CL;Latino/Tropical
Noviembre;Radio;2024;26;Grupo Quetzal;El Condor Pasa;MX;Folk/Indie
Noviembre;Radio;2024;27;Lisa Feat. Rosalía;New Woman ;TL;Pop
Noviembre;Radio;2024;28;Kidd Voodoo;"Enrolar Feat. Easykid; Swift";CL;Urbano
Noviembre;Radio;2024;29;Santa Feria Ft Zumbale Primo;Que Te Vaya Bien;CL;Latino/Tropical
Noviembre;Radio;2024;30;Manuel Turizo;La bachata;CO;Urbano
Noviembre;Radio;2024;31;Miley Cyrus;Flowers;US;Pop
Noviembre;Radio;2024;32;DAVID BISBAL;Ave Maria;ES;Pop
Noviembre;Radio;2024;33;Myke Towers;La Falda;PR;Urbano
Noviembre;Radio;2024;34;Boza & Elena Rose;Orion ;PA;Urbano
Noviembre;Radio;2024;35;Mon Laferte;Tu Falta De Querer;MX;Pop
Noviembre;Radio;2024;36;Dua Lipa;Houdini;GB;Pop
Noviembre;Radio;2024;37;Myke Towers;DEGENERE (feat. benny blanco);PR;Urbano
Noviembre;Radio;2024;38;Kapo;UWAIE;CO;Urbano
Noviembre;Radio;2024;39;Noche de Brujas;Oyeme ;CL;Latino/Tropical
Noviembre;Radio;2024;40;Juana Fe;Callejero;CL;Latino/Tropical
Noviembre;Radio;2024;41;Axe Bahia;Dança Da Manivela;BR;Latino/Tropical
Noviembre;Radio;2024;42;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Noviembre;Radio;2024;43;Jimin;Who;KR;Pop
Noviembre;Radio;2024;44;Pharrell Williams;Happy;US;Pop
Noviembre;Radio;2024;45;Los Vasquez;Juana Maria;CL;Latino/Tropical
Noviembre;Radio;2024;46;Santaferia;Sakate;CL;Latino/Tropical
Noviembre;Radio;2024;47;Nicky Jam;Insomnio;PR;Urbano
Noviembre;Radio;2024;48;"Lit Killah; Tiago Pzk; Maria Becerra; Duk";"Los del Espacio por Lit Killah; Tiago Pzk";"AR; AR";Urbano
Noviembre;Radio;2024;49;Kapo;Ohnana;CO;Latino/Tropical
Noviembre;Radio;2024;50;Emilia;La Playlist;SE;Urbano
Noviembre;Radio;2024;51;Bizarrap;"Quevedo: Bzrp Music Sessions; Vol. 52 ";AR;Urbano
Noviembre;Radio;2024;52;Grupo Zúmbale Primo Ft. Líderes de Chile;Corazon En Pedazos ;CL;Latino/Tropical
Noviembre;Radio;2024;53;Benson Boone;Beautiful Things;US;Pop
Noviembre;Radio;2024;54;Toto;Africa;US;Rock
Noviembre;Radio;2024;55;Young Cister;La terapia;CL;Urbano
Noviembre;Radio;2024;56;Morat;Por Si No Te Vuelvo A Ver;CO;Pop
Noviembre;Radio;2024;57;"Big One; Ke Personajes; Fmk";Un Finde ;"AR; AR; AR";Latino/Tropical
Noviembre;Radio;2024;58;BACILOS;Caraluna;US;Pop
Noviembre;Radio;2024;59;Gepe;Fruta y Te;CL;Folk/Indie
Noviembre;Radio;2024;60;Joe Vasconcellos;Las Seis;CL;Rock
Noviembre;Radio;2024;61;Tiago Pzk & Ke Personajes;Piel ;AR;Urbano
Noviembre;Radio;2024;62;Sebastián Yatra;Tacones Rojos;CO;Urbano
Noviembre;Radio;2024;63;Ke Personajes;Adiós Amor & Oye Mujer;AR;Latino/Tropical
Noviembre;Radio;2024;64;Cheap Trick;Ghost Town;US;Rock
Noviembre;Radio;2024;65;Dua Lipa;Don't Start Now;GB;Pop
Noviembre;Radio;2024;66;"King Savagge; Jairo Vera & Bayron Fire";A200 ;DE;Urbano
Noviembre;Radio;2024;67;Rafaga & Américo;Amándonos ;AR;Latino/Tropical
Noviembre;Radio;2024;68;Mon Laferte;Amor Completo;MX;Pop
Noviembre;Radio;2024;69;Karol G;MI EX TENÍA RAZÓN;CO;Urbano
Noviembre;Radio;2024;70;Camila;Todo Cambio;US;Pop
Noviembre;Radio;2024;71;Amy Winehouse;Rehab;GB;Rock
Noviembre;Radio;2024;72;Garras de Amor;Bailalo ;AR;Latino/Tropical
Noviembre;Radio;2024;73;Dua Lipa;Dance The Night;GB;Pop
Noviembre;Radio;2024;74;Luis Fonsi;No Me Doy Por Vencido;PR;Latino/Tropical
Noviembre;Radio;2024;75;ABBA;Dancing Queen;SE;Rock
Noviembre;Radio;2024;76;Los Prisioneros;Tren Al Sur;CL;Rock
Noviembre;Radio;2024;77;Coldplay;Viva La Vida;GB;Pop
Noviembre;Radio;2024;78; Los Bunkers;Ven Aquí (MTV Unplugged);CL;Rock
Noviembre;Radio;2024;79;Rosalía;Despechá;ES;Pop
Noviembre;Radio;2024;80;"Luis Fonsi; Carlos Vives";Santa Marta;"PR; CO";Pop
Noviembre;Radio;2024;81;BACILOS;Tabaco Y Chanel;US;Pop
Noviembre;Radio;2024;82;Calvin Harris Feat Dua Lipa;One Kiss ;GB;Pop
Noviembre;Radio;2024;83; Keane;Somewhere Only We Know;GB;Rock
Noviembre;Radio;2024;84;Santaferia;Algún Día Volveras;CL;Latino/Tropical
Noviembre;Radio;2024;85;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
Noviembre;Radio;2024;86;Ke Personajes;Entre El Odio Y El Amor;AR;Latino/Tropical
Noviembre;Radio;2024;87; Marshmello & Manuel Turizo;El Merengue;US;Urbano
Noviembre;Radio;2024;88;Lenny Santos;Travesura ;US;Urbano
Noviembre;Radio;2024;89;"Sebastián Yatra; Manuel Turizo ";Vagabundo;"CO; CO";Pop
Noviembre;Radio;2024;90;Karol G;PROVENZA;CO;Urbano
Noviembre;Radio;2024;91;Rauw Alejandro;Todo De Ti;PR;Urbano
Noviembre;Radio;2024;92;La Oreja de Van Gogh;Rosas ;ES;Pop
Noviembre;Radio;2024;93;Francisca Valenzuela;Afortunada;CL;Rock
Noviembre;Radio;2024;94;Los Prisioneros;La Voz De Los '80;CL;Rock
Noviembre;Radio;2024;95;Ráfaga;La Luna Y Tu;AR;Latino/Tropical
Noviembre;Radio;2024;96; Taylor Swift;Fortnight ft. Post Malone;US;Pop
Noviembre;Radio;2024;97; Mon Laferte;Amárrame Feat. Juanes;MX;Pop
Noviembre;Radio;2024;98;Karol G Y Tiësto;Contigo ;CO;Urbano
Noviembre;Radio;2024;99;Ed Sheeran;Shape Of You;GB;Pop
Noviembre;Radio;2024;100;" Katteyes; Kidd Voodoo";Tas Texteandome ;CL;Urbano
Diciembre;Radio;2024;1;Los Bunkers;Ven Aquí (MTV Unplugged);CL;Rock
Diciembre;Radio;2024;2;Shakira;Soltera;CO;Pop
Diciembre;Radio;2024;3;Rosé & Bruno Mars;Apt. ;US;Pop
Diciembre;Radio;2024;4;"Los Ángeles Azules; Emilia";Perdonarte ¿Para Qué?;"MX; SE";Latino/Tropical
Diciembre;Radio;2024;5;Los Prisioneros;La Voz De Los '80;CL;Rock
Diciembre;Radio;2024;6;"Lady Gaga; Bruno Mars";Die with a Smile;"US; US";Pop
Diciembre;Radio;2024;7;Charles & Eddie;Would I Lie To You? ;US;Pop
Diciembre;Radio;2024;8;"Sebastián Yatra; Bad Gyal";2AM ;CO;Pop
Diciembre;Radio;2024;9;" Yami Safdie; Lasso";En Otra Vida ;"AR; VE";Pop
Diciembre;Radio;2024;10;Los Vasquez;Miénteme una Vez;CL;Latino/Tropical
Diciembre;Radio;2024;11;Sabrina Carpenter;Espresso;US;Pop
Diciembre;Radio;2024;12; Harry Styles;As It Was;GB;Pop
Diciembre;Radio;2024;13;The Weeknd;Blinding Lights;CA;Pop
Diciembre;Radio;2024;14;Los Vasquez;Me Enamoré Con una Mirada;CL;Latino/Tropical
Diciembre;Radio;2024;15;Santa Feria Ft Zumbale Primo;Que Te Vaya Bien;CL;Latino/Tropical
Diciembre;Radio;2024;16; Billie Eilish;Birds Of A Feather;US;Pop
Diciembre;Radio;2024;17;"Bizarrap; Shakira ";"Shakira: Bzrp Music Sessions; Vol. 53";"AR; CO";Urbano
Diciembre;Radio;2024;18;Sebastian Yatra;Los Domingos;CO;Pop
Diciembre;Radio;2024;19;Chappell Roan;"Good Luck; Babe!";US;Pop
Diciembre;Radio;2024;20;Los Bunkers;Bailando Solo;CL;Rock
Diciembre;Radio;2024;21;"King Savagge; Jairo Vera & Bayron Fire";A200 ;DE;Urbano
Diciembre;Radio;2024;22;Manuel Turizo;La bachata;CO;Urbano
Diciembre;Radio;2024;23;Grupo Zúmbale Primo;Tattoo ;CL;Latino/Tropical
Diciembre;Radio;2024;24;Miley Cyrus;Flowers;US;Pop
Diciembre;Radio;2024;25;Kidd Voodoo;"Enrolar Feat. Easykid; Swift 047";CL;Urbano
Diciembre;Radio;2024;26;Los Prisioneros;Mentalidad Televisiva;CL;Rock
Diciembre;Radio;2024;27;"Grupo Frontera; Ke Personajes";Ojitos Rojos;AR;Latino/Tropical
Diciembre;Radio;2024;28;Marshmello & Manuel Turizo;El Merengue;US;Electronica
Diciembre;Radio;2024;29;Joe Vasconcellos;Las Seis;CL;Rock
Diciembre;Radio;2024;30;Sabrina Carpenter;Taste;US;Pop
Diciembre;Radio;2024;31;Dua Lipa;Houdini;GB;Pop
Diciembre;Radio;2024;32;Chayanne;Bailando Bachata;PR;Pop
Diciembre;Radio;2024;33;Rauw Alejandro & Romeo Santos;Khé? ;PR;Urbano
Diciembre;Radio;2024;34;Boza & Elena Rose;Orion;PA;Urbano
Diciembre;Radio;2024;35;Ghostwriter;Only Once;Desconocido;Otro
Diciembre;Radio;2024;36;"Sebastián Yatra;  Manuel Turizo ";Vagabundo ;"CO; CO";Pop
Diciembre;Radio;2024;37;Grupo Quetzal;El Condor Pasa;MX;Folk/Indie
Diciembre;Radio;2024;38;Los Prisioneros;Sexo;CL;Rock
Diciembre;Radio;2024;39;Pachuco y la Cubanacan;El Africano ;CL;Latino/Tropical
Diciembre;Radio;2024;40;Jorge González;Mi Casa En El Arbol;CL;Rock
Diciembre;Radio;2024;41;Los Vasquez;Juana Maria;CL;Latino/Tropical
Diciembre;Radio;2024;42;Maria Becerra;Agora;AR;Urbano
Diciembre;Radio;2024;43; Luis Miguel;Santa Claus Llegó a la Ciudad;MX;Pop
Diciembre;Radio;2024;44;Diego Torres;Color Esperanza;AR;Pop
Diciembre;Radio;2024;45; Tiago Pzk & Ke Personajes;Piel ;AR;Pop
Diciembre;Radio;2024;46;Américo & Vicentico;Te Vas ;CL;Latino/Tropical
Diciembre;Radio;2024;47;Kapo;Ohnana;CO;Urbano
Diciembre;Radio;2024;48;The La Planta & Valentino Merlo;Hoy ;UY;Latino/Tropical
Diciembre;Radio;2024;49;"Big One; Ke Personajes; Fmk";Un Finde ;"AR; AR; AR";Urbano
Diciembre;Radio;2024;50;Los Prisioneros;Nunca Quedas Mal Con Nadie;CL;Rock
Diciembre;Radio;2024;51; Benson Boone;Beautiful Things;US;Pop
Diciembre;Radio;2024;52;Jimin;Who;KR;Pop
Diciembre;Radio;2024;53;Zumbale Primo / Combo Con Clase;AY AMOR ;CL;Latino/Tropical
Diciembre;Radio;2024;54;Nicky Jam;Insomnio;PR;Urbano
Diciembre;Radio;2024;55;Los Prisioneros;Tren Al Sur;CL;Rock
Diciembre;Radio;2024;56;Myke Towers;DEGENERE (feat. benny blanco);PR;Urbano
Diciembre;Radio;2024;57;Lisa Feat. Rosalía;New Woman ;TL;Pop
Diciembre;Radio;2024;58;Mon Laferte;Amor Completo;MX;Pop
Diciembre;Radio;2024;59;Gepe;Fruta y Te Te;CL;Folk/Indie
Diciembre;Radio;2024;60;Lucky Brown & Pablo Chill-E;Parranda ;US;Urbano
Diciembre;Radio;2024;61;Amy Winehouse;Rehab;GB;Rock
Diciembre;Radio;2024;62; Karol G;MI EX TENÍA RAZÓN;CO;Urbano
Diciembre;Radio;2024;63;"Grupo Frontera; Bad Bunny";Un X100to ;PR;Latino/Tropical
Diciembre;Radio;2024;64;Mon Laferte;Tu Falta De Querer;MX;Pop
Diciembre;Radio;2024;65;Ke Personajes;Entre El Odio Y El Amor;AR;Latino/Tropical
Diciembre;Radio;2024;66;Noche de Brujas;Me Gusta Todo De Ti ;CL;Latino/Tropical
Diciembre;Radio;2024;67;Los Prisioneros;Paramar;CL;Rock
Diciembre;Radio;2024;68;Dua Lipa;Don't Start Now;GB;Pop
Diciembre;Radio;2024;69;Rosalía;Despechá;ES;Pop
Diciembre;Radio;2024;70;BACILOS;Caraluna;US;Pop
Diciembre;Radio;2024;71;Myke Towers;La Falda;PR;Urbano
Diciembre;Radio;2024;72;Bizarrap;"Quevedo: Bzrp Music Sessions; Vol. 52 ";AR;Urbano
Diciembre;Radio;2024;73;"FloyyMenor; Cris MJ";Gata Only ;"CL; CL";Urbano
Diciembre;Radio;2024;74; Taylor Swift;Fortnight ft. Post Malone;US;Pop
Diciembre;Radio;2024;75;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Diciembre;Radio;2024;76;Danny Ocean;Me Rehuso;US;Urbano
Diciembre;Radio;2024;77;Cheap Trick;Ghost Town;US;Rock
Diciembre;Radio;2024;78;Rauw Alejandro;Todo De Ti;PR;Urbano
Diciembre;Radio;2024;79;Fran Maira;Amiga Ya Mató;CL;Urbano
Diciembre;Radio;2024;80;Sabrina Carpenter;Please Please Please;US;Pop
Diciembre;Radio;2024;81;ABBA;Dancing Queen;SE;Rock
Diciembre;Radio;2024;82; Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
Diciembre;Radio;2024;83;Santaferia;Algún Día Volveras Volveras;CL;Latino/Tropical
Diciembre;Radio;2024;84;Key Key;Tengo un Plan;HN;Latino/Tropical
Diciembre;Radio;2024;85; Grupo Zúmbale Primo;El Burrito Sabanero ;CL;Latino/Tropical
Diciembre;Radio;2024;86;LENNY KRAVITZ;Fly Away;US;Pop
Diciembre;Radio;2024;87;Ilegales;Taqui Taqui (Original);ES;Latino/Tropical
Diciembre;Radio;2024;88;Sonora Baron;Mis Africano: El Africano / Chindolelé / Ilarié / Lupita ;CL;Latino/Tropical
Diciembre;Radio;2024;89;Sebastián Yatra;Tacones Rojos;CO;Pop
Diciembre;Radio;2024;90;Daft Punk;Get Lucky Feat. Pharrell Williams;FR;Electronica
Diciembre;Radio;2024;91;Coldplay;Viva La Vida Vida;GB;Pop
Diciembre;Radio;2024;92;Kylie Minogue;Can't Get You Out Of My Head;AU;Pop
Diciembre;Radio;2024;93;"Danny Ocean; Kapo";Imagínate ;US;Urbano
Diciembre;Radio;2024;94;Taylor Swift;Shake It Off;US;Urbano
Diciembre;Radio;2024;95; Axe Bahia;Dança Da Manivela;BR;Latino/Tropical
Diciembre;Radio;2024;96;Emilia;La_Playlist.mpeg;SE;Urbano
Diciembre;Radio;2024;97;"Karol G; Nicki Minaj";TUSA;"CO; US";Urbano
Diciembre;Radio;2024;98;Taylor Swift;Cruel Summer;US;Pop
Diciembre;Radio;2024;99;R.E.M.;LOSING MY RELIGION ;US;Rock
Diciembre;Radio;2024;100;Ráfaga;La Luna Y Tu;AR;Latino/Tropical
