Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Genero
Noviembre;Radio;2022;24;Camilo;Aeropuerto;ES;Pop
Noviembre;Radio;2022;25;"Wisin & Yandel; Rosalía";Besos Moja2 ;"PR; ES";Urbano
Noviembre;Radio;2022;26;The Weeknd;Blinding Lights;CA;Pop
Noviembre;Radio;2022;27;Young Cister;La Terapia;CL;Urbano
Noviembre;Radio;2022;28;Sam Smith;Unholy ;GB;Pop
Noviembre;Radio;2022;29;"Calvin Harris; Justin Timberlake; Halsey & Pharrell Williams";Stay With Me;"US; US";Electronica
Noviembre;Radio;2022;30;Harry Styles;Watermelon Sugar;GB;Pop
Noviembre;Radio;2022;31;" Rema; Selena Gomez";Calm Down;"NG; US";Pop
Noviembre;Radio;2022;32;Charlie Puth (Ft. Jungkook Of Bts);Left And Right;US;Pop
Noviembre;Radio;2022;33;Rauw Alejandro;Punto 40;PR;Urbano
Noviembre;Radio;2022;34;Denise Rosenthal;Lucha En Equilibrio;CL;Pop
Noviembre;Radio;2022;35;Ricky Martin Feat. Yotuel;La Mordidita;PR;Pop
Noviembre;Radio;2022;36;Los Bunkers;Bailando Solo;CL;Rock
Noviembre;Radio;2022;37;Dua Lipa;Dont Start Now;GB;Pop
Noviembre;Radio;2022;38;"Pablo Pesadilla; Polimá Westcoast; Nickoog";BABY OTAKU;CL;Urbano
Noviembre;Radio;2022;39; Dua Lipa;Love Again;GB;Pop
Noviembre;Radio;2022;40;Mon Laferte;Tu Falta De Querer;MX;Pop
Noviembre;Radio;2022;41;"David Guetta; Bebe Rexha";I´M Good (Blue);"FR; US";Electronica
Noviembre;Radio;2022;42;Camilo & Evaluna Montaner;Indigo;ES;Pop
Noviembre;Radio;2022;43;Polima Westcoast & J Balvin;Kawaii;CL;Urbano
Noviembre;Radio;2022;44;Mon Laferte;Amárrame Feat. Juanes;MX;Pop
Noviembre;Radio;2022;45;Paloma Mami;No Te Enamores;US;Urbano
Noviembre;Radio;2022;46;OneRepublic;I Ain't Worried;US;Pop
Noviembre;Radio;2022;47;NATALINO;Desde Que Te Vi;CL;Pop
Noviembre;Radio;2022;48;Los Fabulosos Cadillacs;El Matador ;AR;Rock
Noviembre;Radio;2022;49;"Bruno Mars; Anderson .Paak";Leave The Door Open;"US; US";Pop
Noviembre;Radio;2022;50; Xian;Perreo Pa Los Flaites;CL;Urbano
Noviembre;Radio;2022;51;Zion & Lennox;Brisa;US;Urbano
Noviembre;Radio;2022;52;Santaferia Feat. Grupo Zúmbale Primo;Que Te Vaya Bien;CL;Latino/Tropical
Noviembre;Radio;2022;53;Camila Cabello Feat. Ed Sheeran;Bam Bam;CU;Pop
Noviembre;Radio;2022;54;Dua Lipa;LEVITATING;GB;Pop
Noviembre;Radio;2022;55;David Versailles / Joss B;ELLA QUIERE SALIR;CL;Urbano
Noviembre;Radio;2022;56;Rauw Alejandro;Todo De Ti;PR;Urbano
Noviembre;Radio;2022;57;Becky G & Karol G;Mamiii;DE;Urbano
Noviembre;Radio;2022;58;"Zzoilo; Aitana";Mon Amour (Remix;"ES; ES";Pop
Noviembre;Radio;2022;59; Los Prisioneros;Tren Al Sur;CL;Rock
Noviembre;Radio;2022;60;Ed Sheeran;Bad Habits;GB;Pop
Noviembre;Radio;2022;61;Daddy Yankee;RUMBATON;PR;Urbano
Noviembre;Radio;2022;62;Ed Sheeran;Shape Of You;GB;Pop
Noviembre;Radio;2022;63;Pharrell Williams;Happy;US;Pop
Noviembre;Radio;2022;64;Paloma Mami;Fingías;US;Urbano
Noviembre;Radio;2022;65;Daft Punk;Get Lucky Feat. Pharrell Williams ;FR;Electronica
Noviembre;Radio;2022;66;Ricky Martin Feat. Maluma;Vente Pa' Cá ;PR;Pop
Noviembre;Radio;2022;67;Los Tres;La Torre de Babel;CL;Rock
Noviembre;Radio;2022;68;Dj Baladas Romanticas;Baladas Románticas Para Trabajar;Desconocido;Otro
Noviembre;Radio;2022;69;Francisca Valenzuela;Que Seria;CL;Rock
Noviembre;Radio;2022;70;La Combo Tortuga;Me Sobrabas Tu;CL;Latino/Tropical
Noviembre;Radio;2022;71;Julianno Sosa;Ganas;CL;Urbano
Noviembre;Radio;2022;72;Tones And I;Dance Monkey;AU;Pop
Noviembre;Radio;2022;73;Cumbia Del Corazon ;Cumbia del Corazón;MX;Latino/Tropical
Noviembre;Radio;2022;74;Pepas por Farruko;Pepas;PR;Urbano
Noviembre;Radio;2022;75;Ojos Marrones por Lasso;Ojos Marrones;VE;Pop
Noviembre;Radio;2022;76;Ricky Martin;Disparo Al Corazon;PR;Pop
Noviembre;Radio;2022;77;Adele;Easy On me;GB;Pop
Noviembre;Radio;2022;78;Dua Lipa;Be The One;GB;Pop
Noviembre;Radio;2022;79;"Don Omar; Lil Jon";LET´S GET CRAZY;"PR; US";Urbano
Noviembre;Radio;2022;80;Denise Rosenthal;Agua Segura;CL;Pop
Noviembre;Radio;2022;81;Bad Bunny;Neverita;PR;Urbano
Noviembre;Radio;2022;82;"Paulo Londra; Ed Sheeran";Noche De Novela;"AR; GB";Pop
Noviembre;Radio;2022;83;Coldplay;Viva La Vida;GB;Pop
Noviembre;Radio;2022;84;Mon Laferte;Algo Es Mejor;MX;Pop
Noviembre;Radio;2022;85;Ozuna;La Copa;PR;Urbano
Noviembre;Radio;2022;86;"Karol G; Nicki Minaj";TUSA;"CO; US";Urbano
Noviembre;Radio;2022;87;Francisca Valenzuela;Afortunada;CL;Rock
Noviembre;Radio;2022;88;"Tiago Pzk; Myke Towers";Traductor ;"AR; PR";Rock
Noviembre;Radio;2022;89;"Bad Bunny; Chencho Corleone";ME PORTO BONITO;"PR; PR";Urbano
Noviembre;Radio;2022;90;Pablo Alborán;Carretera Y Manta;ES;Pop
Noviembre;Radio;2022;91;Justin Timberlake;Can´t Stop The Feeling;US;Pop
Noviembre;Radio;2022;92; Bizarrap;Villano Antillano;AR;Urbano
Noviembre;Radio;2022;93;Santaferia;Algún Día Volverás;CL;Latino/Tropical
Noviembre;Radio;2022;94;Lp;Lost On You;US;Folk/Indie
Noviembre;Radio;2022;95;Polimá Westcoast & Pailita;ULTRASOLO;CL;Urbano
Noviembre;Radio;2022;96;Coldplay;A Sky Full Of Stars;GB;Pop
Noviembre;Radio;2022;97;Adele;Oh My God;GB;Pop
Noviembre;Radio;2022;98;Grupo Red;No Podré Olvidarme De Ti;AR;Latino/Tropical
Noviembre;Radio;2022;99;Gepe;Fruta y Te;CL;Folk/Indie
Noviembre;Radio;2022;100; J Ross;Fantasy;CL;Urbano
Diciembre;Radio;2022;1;Rosalía;Despechá;ES;Pop
Diciembre;Radio;2022;2;Manuel Turizo;La Bachata;CO;Urbano
Diciembre;Radio;2022;3;Harry Styles;As It Was;GB;Pop
Diciembre;Radio;2022;4;Bizarrap;Bzrp Music Sessions;AR;Urbano
Diciembre;Radio;2022;5;Shakira Y Ozuna;Monotonía;CO;Pop
Diciembre;Radio;2022;6;Karol G;PROVENZA;CO;Urbano
Diciembre;Radio;2022;7;Juanes;A Dios Le Pido;CO;Pop
Diciembre;Radio;2022;8;Taylor Swift;Anti-Hero;US;Pop
Diciembre;Radio;2022;9;Jose Feliciano;Feliz Navidad;US;Pop
Diciembre;Radio;2022;10;The Weeknd;Blinding Lights;CA;Pop
Diciembre;Radio;2022;11;"Cris Mj; Standly";Marisola;CL;Urbano
Diciembre;Radio;2022;12;Maluma;Junio;CO;Urbano
Diciembre;Radio;2022;13; Juanes;Amores Prohibido;CO;Pop
Diciembre;Radio;2022;14;"Polimá Westcoast; Pailita; Feid; Paloma Mami; De La";ULTRASOLO;"CL; CO; US; US";Urbano
Diciembre;Radio;2022;15;"Bad Bunny; Bomba Estéreo";Ojitos Lindos;"PR; CO";Urbano
Diciembre;Radio;2022;16;Shakira & Rauw Alejandro;Te Felicito ;CO;Pop
Diciembre;Radio;2022;17;Juanes;La Camisa Negra;CO;Pop
Diciembre;Radio;2022;18; Harry Styles;Late Night Talking;GB;Pop
Diciembre;Radio;2022;19;Lizzo;About Damn Time;US;Pop
Diciembre;Radio;2022;20;Elton John & Britney Spears;Hold Me Closer;GB;Pop
Diciembre;Radio;2022;21;Bad Bunny;Tití Me Preguntó;PR;Urbano
Diciembre;Radio;2022;22;Camilo;Aeropuerto;ES;Pop
Diciembre;Radio;2022;23;"Elton John; Dua Lipa";Cold Heart (PNAU Remix);"GB; GB";Pop
Diciembre;Radio;2022;24;Denise Rosenthal;Lucha En Equilibrio;CL;Pop
Diciembre;Radio;2022;25;Charles & Eddie;Would I Lie To You?;US;Pop
Diciembre;Radio;2022;26;Ozuna;Hey Mor ;PR;Urbano
Diciembre;Radio;2022;27;Chayanne;Como Tu Y Yo;PR;Pop
Diciembre;Radio;2022;28;Harry Styles;Watermelon Sugar;GB;Pop
Diciembre;Radio;2022;29;José Feliciano;Feliz Navidad;US;Pop
Diciembre;Radio;2022;30;"Rema; Selena Gomez";Calm Down;"NG; US";Pop
Diciembre;Radio;2022;31;"Pailita; Big Cvyu";Na Na Na;CL;Urbano
Diciembre;Radio;2022;32;Los Auténticos Decadentes;El Murguero ;AR;Rock
Diciembre;Radio;2022;33;Sebastián Yatra;Tacones Rojos;CO;Pop
Diciembre;Radio;2022;34;"Calvin Harris; Justin Timberlake; Halsey & Pharrell Williams";Stay With Me;"US; US";Electronica
Diciembre;Radio;2022;35;Young Cister;La Terapia;CL;Urbano
Diciembre;Radio;2022;36;Lizzo;2 Be Loved;US;Pop
Diciembre;Radio;2022;37;Beyoncé;CUFF IT;US;Pop
Diciembre;Radio;2022;38;Martinwhite;V16;CL;Urbano
Diciembre;Radio;2022;39;Nicole;Hoy;DE;Rock
Diciembre;Radio;2022;40;John & Yoko And The Plastic Ono Band Wit;Happy Xmas (War Is Over);US;Rock
Diciembre;Radio;2022;41;"The Rudeboyz; Maluma & Adam Levine";Ojalá;"CO; CO";Urbano
Diciembre;Radio;2022;42;Dua Lipa;Love Again;GB;Pop
Diciembre;Radio;2022;43;Santa Feria Ft Zumbale Primo;Que Te Vaya Bien;CL;Latino/Tropical
Diciembre;Radio;2022;44;Rauw Alejandro;Punto 40;PR;Urbano
Diciembre;Radio;2022;45;Camilo;Pegao;ES;Pop
Diciembre;Radio;2022;46;Young Cister;Ganas;CL;Urbano
Diciembre;Radio;2022;47;Xian;Perreo Pa Los Flaites;CL;Urbano
Diciembre;Radio;2022;48;"Bruno Mars; Anderson .Paak";Leave The Door Open;"US; US";Pop
Diciembre;Radio;2022;49;Mon Laferte;Tu Falta De Querer;MX;Pop
Diciembre;Radio;2022;50;Reggaeton Boys;Otra Noche;CL;Urbano
Diciembre;Radio;2022;51;"Pablo Pesadilla; Polimá Westcoast; Nickoog ";BABY OTAKU;CL;Urbano
Diciembre;Radio;2022;52;Mon Laferte;Amárrame ;MX;Pop
Diciembre;Radio;2022;53;"David Guetta; Bebe Rexha";I´M Good(Blue);"FR; US";Electronica
Diciembre;Radio;2022;54;Charlie Puth (Ft. Jungkook Of Bts);Left And Right;US;Pop
Diciembre;Radio;2022;55;Zion & Lennox;Wayo;US;Urbano
Diciembre;Radio;2022;56;"Wisin & Yandel; Rosalía";Besos Moja2 ;"PR; ES";Urbano
Diciembre;Radio;2022;57;Ed Sheeran;Bad Habits;GB;Pop
Diciembre;Radio;2022;58;Ed Sheeran;Shape Of You;GB;Pop
Diciembre;Radio;2022;59;"Daddy Yankee; Myke Towers";Ulala ;"PR; PR";Urbano
Diciembre;Radio;2022;60;Camilo & Evaluna Montaner;Indigo;ES;Pop
Diciembre;Radio;2022;61;Paloma Mami;No Te Enamores;US;Urbano
Diciembre;Radio;2022;62;Pablo Alborán;Amigos;ES;Pop
Diciembre;Radio;2022;63;Shania Twain;Man! I Feel Like A Woman!;CA;Pop
Diciembre;Radio;2022;64;Farruko;Pepas;PR;Urbano
Diciembre;Radio;2022;65;Dua Lipa;Dont Start Now;GB;Pop
Diciembre;Radio;2022;66;Los Bunkers;Bailando Solo;CL;Rock
Diciembre;Radio;2022;67;Dua Lipa;LEVITATING;GB;Pop
Diciembre;Radio;2022;68;Luis Fonsi Feat. Demi Lovato;Echame La Culpa;PR;Pop
Diciembre;Radio;2022;69;"Cris Mj; Tiago Pzk";Fiera ;"CL; AR";Urbano
Diciembre;Radio;2022;70;Justin Timberlake;CAN'T STOP THE FEELING!;US;Pop
Diciembre;Radio;2022;71;"Zzoilo; Aitana";Mon Amour ;"ES; ES";Pop
Diciembre;Radio;2022;72;Daddy Yankee;RUMBATON;PR;Urbano
Diciembre;Radio;2022;73;David Versailles / Joss B;ELLA QUIERE SALIR;CL;Urbano
Diciembre;Radio;2022;74;Sam Smith;Unholy ;GB;Pop
Diciembre;Radio;2022;75; Pharrell Williams;Happy;US;Pop
Diciembre;Radio;2022;76;Paloma Mami;Fingías;US;Urbano
Diciembre;Radio;2022;77;Tones And I;Dance Monkey;AU;Pop
Diciembre;Radio;2022;78;J Ross;Fantasy;CL;Urbano
Diciembre;Radio;2022;79;"Paloma Mami; Pailita & El Jordan 23";Síntomas De Soltera;US;Urbano
Diciembre;Radio;2022;80;Joe Vasconcellos;Las Seis;CL;Rock
Diciembre;Radio;2022;81;Kim Mazelle;Young Hearts Run Free;US;Pop
Diciembre;Radio;2022;82;R.E.M.;Everybody Hurts;US;Rock
Diciembre;Radio;2022;83;Pedro Fernandes;Yo No Fui;MX;Latino/Tropical
Diciembre;Radio;2022;84;Feid;Feliz Cumpleaños Ferxxo;CO;Urbano
Diciembre;Radio;2022;85;Rauw Alejandro;Todo De Ti;PR;Urbano
Diciembre;Radio;2022;86;Jack Johnson;"Sitting; Waiting; Wishing";US;Rock
Diciembre;Radio;2022;87;Capital Cities;Kangaroo Court;US;Pop
Diciembre;Radio;2022;88;Pedro Fernandes;Me Encantas;MX;Latino/Tropical
Diciembre;Radio;2022;89;Polimá Westcoast & Pailita;ULTRASOLO;CL;Urbano
Diciembre;Radio;2022;90;"Piso 21; Danny Ocean";Felices Perdidos ;"CO; US";Urbano
Diciembre;Radio;2022;91;Noche De Brujas;Me Gusta Todo De Ti;CL;Latino/Tropical
Diciembre;Radio;2022;92;Lasso;Ojos Marrones;VE;Pop
Diciembre;Radio;2022;93;Denise Rosenthal;Centenas De Miles;CL;Pop
Diciembre;Radio;2022;94;"Don Omar; Lil Jon";LET´S GET CRAZY;"PR; US";Urbano
Diciembre;Radio;2022;95;Daft Punk;Get Lucky Feat. Pharrell Williams;FR;Electronica
Diciembre;Radio;2022;96;JESSE & JOY;Dueles;US;Pop
Diciembre;Radio;2022;97;"Black Eyed Peas; Anitta & El Alfa";Simply The Best;"US; BR";Pop
Diciembre;Radio;2022;98; Becky G & Karol G;Mamiii;DE;Urbano
Diciembre;Radio;2022;99;Santaferia;Algún Día Volverás;CL;Latino/Tropical
Diciembre;Radio;2022;100;Adele;Easy On Me;GB;Pop
