rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Sonar LLC.",1,2,5,"2397729"
2,"spotify:track:1ri9ZUkBJVFUdgwzCnfcYs","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records",2,4,2,"2124380"
3,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,1,8,"2060724"
4,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",2,3,11,"2054156"
5,"spotify:track:4lLl2TEcaKFcP6m9Xzx3rI","Pailita, Cris Mj, Big Cvyu","Dime Tú","2024 Rimas Entertainment México S.A. de C.V",5,7,3,"1633378"
6,"spotify:track:6J8lLpZoRCmB5pTrnB5jpV","Standly, El Barto","Mi Gata","Standly",1,5,13,"1485594"
7,"spotify:track:60eTDDWVvw2QKXEeoQ4BjO","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","Balbi El Chamako",7,-1,1,"1398979"
8,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Rimas Entertainment México S.A. de C.V",8,23,2,"1387407"
9,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",1,8,21,"1364320"
10,"spotify:track:1AnJQd8TfkhK6M3VgZDVv1","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","Virgin Music Chile",1,6,17,"1310135"
11,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",1,12,38,"1268147"
12,"spotify:track:1Zjdt705TM2Hr26YDKgnyc","El Jordan 23","Anti Rana","jordan 23",11,11,5,"1186019"
13,"spotify:track:0Bv7O6fmZk3GrNQFYJaXPn","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",9,9,3,"1124505"
14,"spotify:track:124RKptoEHiglKOeXdcPAc","JOSEPE EL DEMENTE, Sayian Jimmy","Morena Cachetona","Josepe el demente",7,10,8,"1103695"
15,"spotify:track:0OTNHGKcqQbk51bOYe462Y","Polimá Westcoast, Pailita","ULTRA SOLO","Sony Music Entertainment Chile S.A",15,74,2,"1053879"
16,"spotify:track:6lX6l7OuA3qrnIRfdsr0dw","Blessd, Justin Quiles, Lenny Tavárez","Medallo","WEA Latina",3,13,17,"1034761"
17,"spotify:track:7ccoyhNAr3OY5IQsvpQnck","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","El Barto Chile",12,15,8,"958766"
18,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,17,30,"925697"
19,"spotify:track:7iHHlCbsFou5DZSW5HCPfs","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","Sony Music Latin",8,14,17,"899744"
20,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,39,104,"864442"
21,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",1,27,69,"819058"
22,"spotify:track:2Gq636OOGgxCTqEuzCZhsa","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,16,9,"774113"
23,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,18,9,"773177"
24,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",11,19,26,"771778"
25,"spotify:track:1mSviQV9iQnGSRyvTIuxAj","Alvaro Diaz, Rauw Alejandro","Problemón","UMG Recordings, Inc./Universal Music Latino",20,20,10,"748048"
26,"spotify:track:2BEcap3xJtmiPaHKyfQi4e","Rvssian, Rauw Alejandro, Chris Brown","Nostálgico","Sony Music Latin",4,22,24,"728850"
27,"spotify:track:5W1qmxHrMlQGGAiFA3ZQqP","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","Se Le Ve","Rich Music",25,25,26,"724184"
28,"spotify:track:5u0EnFzLd5WmsncTG5uMSP","Marcianeke","Qué Pasa?","EL VALLE DE LOS REYES",3,21,17,"711040"
29,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,50,104,"708040"
30,"spotify:track:0yc0Cewx8JTFPjiOVLfzkS","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","Nickoog CLK under exclusive license to UnitedMasters LLC",30,-1,1,"703687"
31,"spotify:track:40xJTwBKb5x3wjlLOeycaL","Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY","MONEYMAN (feat. Galee Galee & ITHAN NY)","Sony Music Entertainment Chile S.A",9,26,12,"683546"
32,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,36,33,"675286"
33,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Sonar LLC.",20,33,19,"673055"
