rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
13,"spotify:track:0Bv7O6fmZk3GrNQFYJaXPn","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",9,13,4,"1136737"
14,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",1,11,39,"1119240"
15,"spotify:track:124RKptoEHiglKOeXdcPAc","JOSEPE EL DEMENTE, Sayian Jimmy","Morena Cachetona","Josepe el demente",7,14,9,"1086102"
16,"spotify:track:7ccoyhNAr3OY5IQsvpQnck","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","El Barto Chile",12,17,9,"1052485"
17,"spotify:track:6lX6l7OuA3qrnIRfdsr0dw","Blessd, Justin Quiles, Lenny Tavárez","Medallo","WEA Latina",3,16,18,"1006165"
18,"spotify:track:7iHHlCbsFou5DZSW5HCPfs","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","Sony Music Latin",8,19,18,"894320"
19,"spotify:track:0yc0Cewx8JTFPjiOVLfzkS","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","Nickoog CLK under exclusive license to UnitedMasters LLC",19,30,2,"890038"
20,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,18,31,"871980"
21,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,23,10,"861858"
22,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,20,105,"830548"
23,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",11,24,27,"763611"
24,"spotify:track:2Gq636OOGgxCTqEuzCZhsa","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,22,10,"756935"
25,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",1,21,70,"754860"
26,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Sonar LLC.",20,33,20,"714849"
27,"spotify:track:1mSviQV9iQnGSRyvTIuxAj","Alvaro Diaz, Rauw Alejandro","Problemón","UMG Recordings, Inc./Universal Music Latino",20,25,11,"711574"
28,"spotify:track:5W1qmxHrMlQGGAiFA3ZQqP","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","Se Le Ve","Rich Music",25,27,27,"705601"
29,"spotify:track:2BEcap3xJtmiPaHKyfQi4e","Rvssian, Rauw Alejandro, Chris Brown","Nostálgico","Sony Music Latin",4,26,25,"700215"
30,"spotify:track:5u0EnFzLd5WmsncTG5uMSP","Marcianeke","Qué Pasa?","EL VALLE DE LOS REYES",3,28,18,"687126"
31,"spotify:track:3y0h34yThCG2qGO4vR0oi5","Cris Mj","Como Te Va","Sonar LLC.",31,-1,1,"682343"
32,"spotify:track:0wDjuXaTy4MVdFOy65Gz9H","Young Cister, Duki","DOLCE","Sony Music Entertainment Chile S.A",32,44,4,"675376"
33,"spotify:track:40xJTwBKb5x3wjlLOeycaL","Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY","MONEYMAN (feat. Galee Galee & ITHAN NY)","Sony Music Entertainment Chile S.A",9,31,13,"669130"
34,"spotify:track:3JCaq3KDSROg3TXhdiDa9n","JHAYCO, Anuel AA","Ley Seca","N&E Entertainment LLC",1,34,26,"665573"
35,"spotify:track:6phCM48H3WCQfy7MCYwy0A","Nickoog Clk, Izahn, Standly","Mi Waxita","2328277 Records DK",24,38,13,"657133"
36,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",8,37,9,"639134"
37,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,32,34,"626125"
38,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",17,36,23,"625896"
39,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,29,105,"617980"
40,"spotify:track:3xv8JksRyqHa1lwkM9xvJf","Anuel AA, Myke Towers, JHAYCO","Súbelo","Real Hasta La Muerte, LLC",6,39,15,"617114"
41,"spotify:track:0PKHOIZYG7tszv17tgIZlZ","Marcianeke","Waka Waka","EL VALLE DE LOS REYES",24,35,5,"602726"
42,"spotify:track:6wwejszmDZkyd00IMSJ1Ob","Arte Elegante, Marcianeke","En las Malas y Buenas","ARTE ELEGANTE",16,43,26,"558118"
43,"spotify:track:1j1itFzuIbndSf6lW8L1Kx","Pailita, Marcianeke","Dimelo Ma","2024 Rimas Entertainment México S.A. de C.V",2,40,43,"549121"
44,"spotify:track:704LUEih663hiE3CnyUrFW","KAROL G","SEJODIOTO","UMLE - Latino",15,48,23,"544183"
45,"spotify:track:6P096SaOzrgGxs8NWOfX7M","Tiago PZK, Trueno","Salimo de Noche","WM Chile",17,42,19,"542629"
46,"spotify:track:0lJE8f0lx8mUSfMyxeYpiC","TINI, L-Gante","Bar","Sony Music Latin",26,41,16,"530709"
47,"spotify:track:6YzLykAZTro3znbspER5Cd","Drago200, Ak4:20","TOTA","Nabru Records LLC",32,51,25,"522512"
48,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",17,45,105,"514166"
49,"spotify:track:5vmYLoozbUNwcdVL2m3lHq","ITHAN NY, Marcianeke","Las Naik","ITHAN NY",12,49,27,"512381"
50,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",1,47,35,"493744"
51,"spotify:track:5YhEoEA8OdwNYiFIBPh6nt","Pailita, Big Cvyu","Hooka","2021 Rimas Entertainment Mexico. S.A de C.V",46,59,11,"480197"
52,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",8,53,32,"469642"
53,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,50,41,"464216"
54,"spotify:track:3PNBBs7345WBTSAxhE0q3a","Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge","Dele Cotele 3","Adan La Amenaza | Eyey Networks",18,52,15,"461050"
55,"spotify:track:68V31zQa7VOH4P99PMeBna","Polimá Westcoast, Pablo Chill-E, Arón Piper","Cu4tro","Sony Music Entertainment Chile S.A",4,56,26,"440434"
56,"spotify:track:3GaGWoU1KfVqgl7vnRHP55","C. Tangana","Demasiadas Mujeres","Sony Music Entertainment",56,68,3,"439840"
57,"spotify:track:4HzqWEdAbzcVFDv0pvxV4w","Maluma","Sobrio","Sony Music Latin",14,54,34,"437231"
58,"spotify:track:05bfbizlM5AX6Mf1RRyMho","Nio Garcia, J Balvin, Bad Bunny","AM Remix","Flow La Movie",2,46,36,"434643"
59,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",49,64,17,"429058"
60,"spotify:track:5kqNIqFjijuzvVLhuY9B8j","Bad Bunny","La Zona","Rimas Entertainment LLC",21,62,18,"424713"
61,"spotify:track:7iqOIHHEmu6Vhw25GgQ2eA","J Balvin, Sech","Una Nota","Sueños Globales, LLC",8,63,25,"415875"
62,"spotify:track:7GXTxO3A5c5NfblodP5FuG","El Jordan 23, Pipo Beatz","Ando","Rimas Entertainment México S.A. de C.V",62,-1,1,"406780"
63,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,66,44,"402416"
64,"spotify:track:4vv8wcnT04GHHbUCFBAiHF","Randy, Ape Drums","23 (With Ape Drums)","Roses and Wine Music / One RPM",10,67,21,"394089"
65,"spotify:track:6mLg5bAhcSrVnc0yPsS7Jy","Harry Nach, Marcianeke","¿Por Qué Te Enojái?","Only Perk",9,69,22,"386466"
66,"spotify:track:1FlL8ycld6uVDDyhV7P5FA","Rauw Alejandro","Cúrame","Sony Music Latin/Duars Entertainment",23,71,32,"379760"
67,"spotify:track:5VSAcJtB7PlXO3cwC4vjom","Standly, Polimá Westcoast","Me Voy Contigo","Standly",67,-1,1,"378807"
68,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",26,73,17,"375634"
69,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",69,183,2,"372825"
70,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",14,58,167,"370663"
71,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,60,105,"369448"
72,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",2,55,119,"368016"
73,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",4,61,105,"361941"
74,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,65,140,"359339"
75,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,57,66,"357465"
76,"spotify:track:7pin8wDLL57efEYLvOpAAS","Galee Galee, Harry Nach, Pablo Chill-E","Big Cut","Galee Galee",9,75,36,"354311"
77,"spotify:track:6D2TCm4nf5nxAcdGJ7w3QP","J Balvin, Maria Becerra","Qué Más Pues?","Sueños Globales, LLC",3,74,40,"351546"
78,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",2,77,46,"345935"
79,"spotify:track:78QcVmzxS0wIwuC2rpAauI","Rauw Alejandro, Mr. Naisgai","2/Catorce","Sony Music Latin/Duars Entertainment",5,76,50,"345581"
80,"spotify:track:6w8yBI2vthyN9UnwO4UBWb","Tiago PZK, LIT killah","Entre Nosotros","WM Chile",7,79,34,"332651"
81,"spotify:track:0HINQFSerZ6iMfSsaTO3G5","DEKKO","12x3","Interscope Records",81,84,6,"331834"
82,"spotify:track:48D3hmwzP6UiJa4jj6tR8y","El Jordan 23, Cris Mj","Ta' Soltera","Rimas Entertainment México S.A. de C.V",82,92,12,"331226"
83,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,72,95,"325767"
84,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,70,66,"325277"
85,"spotify:track:6DwvPQUStsslrkVTSQnB9M","Cris Mj, Marcianeke","Bichiyal","Sonar LLC.",60,81,16,"321686"
86,"spotify:track:5Us3svqTvNAdnQfEYfoL5g","LIT killah","La Trampa es Ley","WEA Latina",67,82,3,"318708"
87,"spotify:track:7KbGwjbI0Qxk14orHnyaif","ITHAN NY, Drakomafia, JulianoChieff","Piramide","ITHAN NY",85,95,4,"313529"
88,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",49,85,82,"312903"
89,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,87,122,"312518"
90,"spotify:track:3KJ3opyV29269SXkPrc19l","Bad Bunny","120","Rimas Entertainment LLC",22,78,43,"310242"
91,"spotify:track:2WrqTrNIHqfcMCgmEo0A7E","Feid, KAROL G","FRIKI","Universal Music Latino",84,99,12,"307886"
92,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",21,109,34,"306542"
93,"spotify:track:27RSJHEA99Y0Vsow7nA37A","Sech, JHAYCO","911 (Remix)","Rich Music",6,96,34,"306440"
94,"spotify:track:2YZDh5CecWx0qlFiTvqVQ9","Justin Quiles","Colorín Colorado","WEA Latina",54,97,23,"303819"
95,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,88,120,"303396"
96,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,94,90,"302654"
97,"spotify:track:1ZcrHpBbILPNfhBtPhQVHh","Don Omar, Nio Garcia","Se Menea","Saban Music Group",41,89,16,"294803"
98,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,83,146,"293517"
99,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",33,110,33,"293501"
100,"spotify:track:5jzEwSyyymBlf1fa1o39T2","Mora, JHAYCO","512","Rimas Entertainment LLC",11,107,56,"291240"
101,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,98,185,"289030"
102,"spotify:track:0aZnyTWJNgdzYoOiaW8HKG","KAROL G","200 COPAS","UMLE - Latino",77,119,35,"288656"
103,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",46,117,29,"288491"
104,"spotify:track:41yHlQmNvtjRpoexYcSyJp","Ozuna","Deprimida","Aura Music Corp.",104,-1,1,"287034"
105,"spotify:track:2FSGUA0gFgGeQdprjtGM2M","KAROL G, Mariah Angeliq","EL MAKINON","UMLE - Latino",5,116,49,"285854"
106,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",69,105,16,"282422"
107,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",47,106,70,"280138"
108,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Santaferia",28,108,227,"279649"
109,"spotify:track:5Mw46yRtdiOdjqSG0eDItr","Wisin, JHAYCO, Ozuna, Los Legendarios","Emojis de Corazones (feat. Los Legendarios)","Sony Music Latin",27,103,23,"277126"
110,"spotify:track:2MxHuZWC99rsELX9SrCW7K","Wisin, Camilo, Los Legendarios","Buenos Días","Sony Music Latin",92,104,7,"273468"
111,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,86,105,"272884"
112,"spotify:track:1kjs5eR4DMzyB0gm1Z8waV","Trueno","DANCE CRIP","©️ Ⓟ 2022 Sur Capital Records (por Tierra Agencia)",25,100,15,"272662"
113,"spotify:track:26QApq0cuO9brJigr0C0W4","Bad Bunny","HACIENDO QUE ME AMAS","Rimas Entertainment LLC",5,80,65,"272181"
114,"spotify:track:2K1CQMoG2Dy5nmeOYnhoi8","J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander","Poblado - Remix","Sueños Globales, LLC",6,113,37,"270255"
115,"spotify:track:7JZ5mOTea5T4LH0UdwCsWx","Duki","TOP 5","DALE PLAY Records / SSJ Records",75,114,7,"268701"
116,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,129,71,"267024"
117,"spotify:track:38RIEav39FGi86jppxO0du","Bad Bunny, Sech","Ignorantes","Rimas Entertainment LLC",1,90,106,"265912"
118,"spotify:track:5QKk5N5xJQGsWMhPM80Kfv","Carolina Gaitán - La Gaita, Mauro Castillo, Daniela Sierra, Juanse Diez, Isabel Garcés, Olga Lucía Vives, Encanto - Elenco","No se habla de Bruno","Walt Disney Records",94,111,8,"262273"
119,"spotify:track:5mlHkFqYudU2d4LFamZp95","Young Cister","LUV","Sony Music Entertainment Chile S.A",119,-1,1,"261728"
120,"spotify:track:4j4w4CXm6BSr0s25wAWrrX","Bad Bunny, Yaviah","Bichiyal","Rimas Entertainment LLC",12,93,65,"258404"
121,"spotify:track:5hYRabCQuFZN8yVCQsSeyF","Nicky Jam","Ojos Rojos","Sony Music Latin",62,91,5,"258207"
122,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",31,115,36,"257821"
123,"spotify:track:1C91EF0FrgTMat91LnsiUh","Ak4:20","Siempre Fine","AK4:20",8,130,50,"257755"
124,"spotify:track:2rDZhKnPaPG054ExZ6nXUS","Ryan Castro","Jordan","Holdings",124,156,2,"256096"
125,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,120,114,"255745"
126,"spotify:track:6doVTElb0aU40nVrQ8Supq","JC Reyes, Camin","34 Amor y Mafia","JC Reyes",61,125,49,"254775"
127,"spotify:track:2yY3Htp536KryowkfH9M7w","El Jordan 23, Pablo Chill-E, Marcianeke, Lleflight, El Barto, Jonakapazio, Ben Bulgari, Pailita","De Las Torres (feat. Lleflight, El Barto, Jonakapazio, Pailita, Ben Bulgari) - Remix","WM Chile",115,123,15,"254263"
128,"spotify:track:63GTuNSVLynH3n3PdqObgd","TINI, Beéle","Fantasi","Sony Music Latin",128,157,2,"250695"
129,"spotify:track:0rUyfQzaE8CF6xyAu1OkS3","Pailita, Marcianeke, Tunechikidd","Farandulera","2021 Rimas Entertainment Mexico. S.A de C.V",103,127,25,"249125"
130,"spotify:track:2J3oaXTqKjGGHCOQLeBnBA","ROSALÍA","SAOKO","Columbia",90,171,4,"248105"
131,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",31,124,20,"247684"
132,"spotify:track:2TH65lNHgvLxCKXM3apjxI","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,102,144,"247528"
133,"spotify:track:4vCAzANUWDE24URV6wQ4ra","Bad Bunny","Otra Noche en Miami","Rimas Entertainment LLC",50,101,70,"244947"
134,"spotify:track:5aBYOVFOEXXlY3mfranach","Balbi El Chamako, Jairo Vera, Malito Malozo, El Maniako The Boost, Drakomafia","Pasame la Botella - Remix","Balbi El Chamako",67,141,22,"242747"
135,"spotify:track:3ymRYcYHxXMmyvCaKcJ46k","Ak4:20","Skyline","AK4:20",16,137,63,"240022"
136,"spotify:track:3HQxzXOb4p9pfpD5gP38D5","Eladio Carrion, KAROL G","No Te Deseo el Mal","Rimas Entertainment LLC",115,122,13,"239439"
137,"spotify:track:1lV3QHHMAQt0Kc1ioZq2MP","Rauw Alejandro","Sexo Virtual","Sony Music Latin/Duars Entertainment",23,126,36,"239410"
138,"spotify:track:66x45Yh9x397PWpxMX0ZDT","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY)","Sueños Globales, LLC",4,121,84,"239191"
139,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,131,94,"236220"
140,"spotify:track:3SgybTfx3GWHAcjhK9iPmz","Jossef, Jamby El Favo, Eix","Persia - Remix","JR Records, LLC",19,135,44,"233597"
141,"spotify:track:0rsTDgGRlXKuzSAxcdb4Ns","Sech, DJ Khaled","Borracho","Rich Music",75,134,14,"231535"
142,"spotify:track:2NjMCSgDnIZw22PUwWg8lV","El Jordan 23, Marcianeke, Pailita","Xipetiao","WM Chile",142,166,11,"231399"
143,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",37,149,32,"229277"
144,"spotify:track:72NnJdEsAgTlnguInmxveg","Marcianeke, Cris Mj","Tussi Code Mari","EL VALLE DE LOS REYES",17,132,44,"228228"
145,"spotify:track:79AOjOSao8YU6hqIILSM72","Young Cister","OH LA LA","Sony Music Entertainment Chile S.A",145,-1,1,"228136"
146,"spotify:track:47ZS1OjnJpJVfGN9yHXfMn","Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno","Toda (Remix)","Los Oídos Fresh",9,150,121,"226978"
147,"spotify:track:7CK7JlDgkRjAwOooMkhZLm","Balbi El Chamako, Marcianeke, El BAI","Ponle","Balbi El Chamako",20,112,35,"225989"
148,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",50,158,45,"225977"
149,"spotify:track:1a7P6xiwNHCMi21paaOPl7","King Savagge","Pantano","King savagge",149,174,2,"225758"
150,"spotify:track:6s980QxDECNvU8pp1SoSwP","Bayron Fire, Amara Ignacia","Complices","Fire Company",52,145,16,"225356"
151,"spotify:track:4kELKaXaNP4EQR8Q8xNIID","Trueno","FEEL ME??","2021 Sur Capital Records (por Tierra Agencia)",42,140,24,"224717"
152,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,139,83,"223998"
153,"spotify:track:0dKg2vGC1hFqcK5LGTaKzX","KAROL G, Nicki Minaj","Tusa","UMLE - Latino",1,176,117,"223331"
154,"spotify:track:3gi8qOSrHIssGjEA6GHGAu","Nickoog Clk","Tamo bien","2328277 Records DK",79,154,22,"223330"
155,"spotify:track:1uK5rDY3BnikyG0sl3tPpc","Sofía Reyes, Maria Becerra","Marte","WEA Latina",148,148,3,"222679"
156,"spotify:track:6JGaJHFfj6AprtmJnG88t5","Pablito Pesadilla, Harry Nach, Marcianeke, Pablo Chill-E","Bella","Pablito Pesadilla",77,144,11,"222228"
157,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",45,143,23,"222189"
158,"spotify:track:1JpzJfxjHGFUyTHXLZidok","Ryan Castro, Feid","Monastery","UMLE - Latino",97,155,12,"221798"
159,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",121,138,3,"220673"
160,"spotify:track:6GPBXtnSepHovJi1uD1Ggj","Justin Quiles, Maluma","La Botella","WEA Latina",52,146,28,"220451"
161,"spotify:track:2felT8uHTYr4bFJBuSOkKJ","Yilberking","Mentiras SEGUIMOS","9:11 Music",161,-1,6,"220046"
162,"spotify:track:3TBZtPqL5tuOk5QYH9WvvK","Duki, Ak4:20, Juhn, Juanka","BICI","DALE PLAY Records / SSJ Records",36,159,14,"217686"
163,"spotify:track:5iF33sXejXwfTuidVHMll0","Carlos Vives, Ricky Martin","Canción Bonita","Sony Music Latin",67,151,46,"216647"
164,"spotify:track:4knc1Fp3kbuq8bH2byOvLu","Camilo, Evaluna Montaner","Índigo","Sony Music Latin",20,152,20,"216521"
165,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",153,153,3,"216165"
166,"spotify:track:4YQieyZIxrHaDiAPQosmoP","Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver (feat. Polimá Westcoast y Young Cister)","WM Chile",33,192,107,"215633"
167,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",64,167,41,"214198"
168,"spotify:track:4YrxFUrsaYeVujesfNRvVZ","Malito Malozo, Marcianeke, Tommy Boysen","No Pare","Los del Rating",168,-1,1,"212428"
169,"spotify:track:1Sym1HsTqsa2pYKhYL1j15","Eladio Carrion, Rels B","Me Gustas Natural","Rimas Entertainment LLC",167,178,5,"211886"
170,"spotify:track:76YSWx6L6FNsuaP6GWBb8P","Labrinth, Zendaya","All For Us","Syco Music",170,-1,1,"211049"
171,"spotify:track:5c4KBG3ATUOmP8y2KHGGoI","Maluma","Cositas de la USA","Sony Music Latin",90,160,6,"210424"
172,"spotify:track:78kygHp1dvW1kncYjBgbe1","Ryan Castro","Mujeriego","Sony Music Entertainment",147,163,5,"208727"
173,"spotify:track:6A0aHFMwujtUEbXC0yKgfc","Cris Mj, Marcianeke","Te Fuiste Con Otro","Sonar LLC.",73,180,36,"208539"
174,"spotify:track:6b2HYgqcK9mvktt4GxAu72","Justin Quiles, Chimbala, Zion & Lennox","Loco","WEA Latina",27,162,41,"208443"
175,"spotify:track:2WshIYsvQkJIgcIxW9Mxi2","Cris Mj","Booty Booty","Sonar LLC.",149,181,6,"207928"
176,"spotify:track:56ioLF23RUUyQEMbn8wCY7","El Jordan 23","Bandolero","Rimas Entertainment México S.A. de C.V",174,190,5,"206160"
177,"spotify:track:66WAuwXDJzw6tR6zIsC1VJ","Young Cister","BRICKELL","Sony Music Entertainment Chile S.A",177,-1,1,"206084"
178,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",56,191,33,"206020"
