rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7ABLbnD53cQK00mhcaOUVG","Myke Towers","LALA","WEA Latina",1,13,8,"2278644"
2,"spotify:track:3MBzcfMRsUvA97JDiB7zN0","Gino Mella, Jairo Vera, Best","EL AMOR DE TU VIDA","WM Chile",1,1,3,"2005950"
3,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",2,2,13,"1943752"
4,"spotify:track:6UR1k5NGqgNGzgVmMtT768","El Jordan 23, los patos feos inc, Nes","Cabaña","Rimas Entertainment México S.A. de C.V",4,34,2,"1798280"
5,"spotify:track:3jYFhbevv3MUctaEUF68Vf","Jere Klein, Mateo on the Beatz","UNA EN UN MILLÓN","Jere Klein",1,4,7,"1637284"
6,"spotify:track:1Hs1uUl8o2VtDp1DABFq0O","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","Los del Espacio","WEA Latina",3,3,5,"1576579"
7,"spotify:track:6XSqqQIy7Lm7SnwxS4NrGx","Feid, Young Miko","CLASSY 101","UMLE - Latino",2,7,14,"1521306"
8,"spotify:track:6pD0ufEQq0xdHSsRbg9LBK","Grupo Frontera, Bad Bunny","un x100to","Rimas Entertainment LLC.",1,6,12,"1419769"
9,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,5,14,"1393370"
10,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",1,8,7,"1356973"
11,"spotify:track:5DoGJMtInwrPZrzyKnuqMi","Nickoog Clk, Jere Klein","XQ TAN SOLA?","Nickoog CLK under exclusive license to UnitedMasters LLC",1,9,13,"1316619"
12,"spotify:track:7D3Be8tkPLMzWKohmi63hb","Lucky Brown, Gino Mella, Valdi","Me Veo Rico","Lucky Brown",3,10,6,"1261599"
13,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",5,11,15,"1206128"
14,"spotify:track:0DWdj2oZMBFSzRsi2Cvfzf","KAROL G, Shakira","TQG","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,15,19,"1131269"
15,"spotify:track:505v13epFXodT9fVAJ6h8k","KAROL G","AMARGURA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",14,14,19,"1114700"
16,"spotify:track:0IsCKyajDh4QkLWqmRJdOJ","Jere Klein, Drakomafia","MI BRUJA","Jere Klein",16,-1,1,"1081096"
17,"spotify:track:4eMKD8MRroxCqugpsxCCNb","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",17,-1,1,"1077064"
18,"spotify:track:28BSTgZH1ckI8Xfy8LXaRz","Yandel, Feid, Daddy Yankee","Yankee 150","La Leyenda LLC",18,19,3,"1019362"
19,"spotify:track:4urZ3ocnvCpgU0Rv1P6Pd5","Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff","LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff)","WM Chile",19,25,2,"1015269"
20,"spotify:track:3oNnzH6hmqIGIhJ1NcHlrh","Maria Becerra","CORAZÓN VACÍO","WEA Latina",20,35,2,"1012371"
21,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",10,12,5,"966975"
23,"spotify:track:2l58pc9aJRjkoj5RcesCJF","El Jordan 23, Big Cvyu","BELLAKITA","Rimas Entertainment México S.A. de C.V",7,23,11,"957025"
