rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,1,9,"3292215"
2,"spotify:track:2pR6bipXfJySBhje19SW02","Stars Music Chile, Cris Mj, Standly","Marisola","Virgin Music Chile",2,2,6,"3249336"
3,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",2,4,17,"2314309"
4,"spotify:track:5ww2BF9slyYgNOk37BlC4u","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",4,7,10,"2265820"
5,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,3,17,"2261956"
6,"spotify:track:5dqsBNMcoZdZSkdtAKmaQz","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","Sosa Mafia Records",5,5,3,"2061434"
7,"spotify:track:1cZqrdhWL6f3EiY23zpnTe","Pailita, Young Cister","Caminemos de la Mano","2024 Rimas Entertainment México S.A. de C.V",3,6,3,"1989711"
8,"spotify:track:5ildQOEKmJuWGl2vRkFdYc","ROSALÍA","DESPECHÁ","Columbia",8,8,5,"1900634"
9,"spotify:track:1FwZHWFat13A1XookoEtI3","Martinwhite, Erreflexx","V16","2022 Martinwhite",9,14,6,"1846389"
10,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,10,17,"1822826"
11,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,12,17,"1729810"
12,"spotify:track:6wtZPYBIXUvCpXwVjMCJBf","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","Sony Music Entertainment Chile S.A",1,9,11,"1686154"
13,"spotify:track:5i9bTK3gXeVCvua3PH4nwv","Young Cister","LA TERAPIA","Sony Music Entertainment Chile S.A",2,11,9,"1677374"
14,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",6,13,17,"1667796"
15,"spotify:track:0kTMK4gNFfLXaTb62w1UaJ","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","Pablito Pesadilla",15,15,2,"1485215"
